Domain	Phylum	SampleID	MouseModel	SmokeExposure	FMTstatus	TumorStatus	FullMouseDescription	TumorWeight_avg	TumorWeight_sd	Study	Taxon	NormalizedCounts	RelativeAbundance	PercentAbundance	RawCounts
Bacteria	Patescibacteria	PostsmkFMT6-S129	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Patescibacteria	1.11394335230684	0.00208612207290997	0.208612207290997	120
Bacteria	Patescibacteria	PostsmkFMT7-S130	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Patescibacteria	0.505149978319906	0.000625604276858329	0.0625604276858329	22
Bacteria	Patescibacteria	PostsmkFMT8-S131	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Patescibacteria	0.785329835010767	0.00113542756640025	0.113542756640025	51
Bacteria	Patescibacteria	PostsmkFMT9-S132	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Patescibacteria	1.2148438480477	0.0030484787299325	0.30484787299325	154
Bacteria	Patescibacteria	PrecntrlFMT1-S100	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria	1.72015930340596	0.0084120087550227	0.84120087550227	515
Bacteria	Patescibacteria	PrecntrlFMT2-S101	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria	1.57287160220048	0.00643689543581673	0.643689543581673	364
Bacteria	Patescibacteria	PrecntrlFMT3-S102	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria	1.39967372148104	0.00565024734485265	0.565024734485265	241
Bacteria	Patescibacteria	PrecntrlFMT4-S103	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria	1.70926996097583	0.0116384206987689	1.16384206987689	502
Bacteria	Patescibacteria	PrecntrlFMT5-S104	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria	1.89597473235906	0.0126368175386667	1.26368175386667	777
Bacteria	Patescibacteria	PrecntrlFMT6-S105	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria	2.03181227133037	0.0176800344976283	1.76800344976283	1066
Bacteria	Patescibacteria	PrecntrlFMT7-S106	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria	1.69372694892365	0.0100529650015578	1.00529650015578	484
Bacteria	Patescibacteria	PrecntrlFMT8-S107	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria	1.64443858946784	0.00907349318961706	0.907349318961706	431
Bacteria	Patescibacteria	PresmokeFMT1-S108	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria	0	0	0	0
Bacteria	Patescibacteria	PresmokeFMT2-S109	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria	0	0	0	0
Bacteria	Patescibacteria	PresmokeFMT3-S110	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria	0	0	0	0
Bacteria	Patescibacteria	PresmokeFMT4-S111	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria	0	0	0	0
Bacteria	Patescibacteria	PresmokeFMT5-S112	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria	0	0	0	0
Bacteria	Patescibacteria	PresmokeFMT6-S113	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria	0.505149978319906	0.00061938680706101	0.061938680706101	22
Bacteria	Patescibacteria	PresmokeFMT7-S114	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria	0.672097857935717	0.00100363478543916	0.100363478543916	37
Bacteria	Patescibacteria	PresmokeFMT8-S115	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria	0.518513939877887	0.000780189959294437	0.0780189959294437	23
Bacteria	Patescibacteria	Smokedonor1-S92	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria	0.959041392321094	0.00185639309696789	0.185639309696789	81
Bacteria	Patescibacteria	Smokedonor2-S93	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria	0.176091259055681	0.000170340339999319	0.0170340339999319	5
Bacteria	Patescibacteria	Smokedonor3-S94	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria	0.90848501887865	0.00181020855642242	0.181020855642242	71
Bacteria	Patescibacteria	Smokedonor4-S95	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria	0.698970004336019	0.00128745695065821	0.128745695065821	40
Bacteria	Patescibacteria	Smokedonor5-S96	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria	0	0	0	0
Bacteria	Patescibacteria	Smokedonor6-S97	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria	0	0	0	0
Bacteria	Patescibacteria	Smokedonor7-S98	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria	0.361727836017593	0.000223690549934614	0.0223690549934614	13
Bacteria	Patescibacteria	Smokedonor8-S99	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria	0	0	0	0
Bacteria	Proteobacteria	ControlDonor1-S84	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria	1.42975228000241	0.0058678266385736	0.58678266385736	259
Bacteria	Proteobacteria	ControlDonor2-S85	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria	1.31386722036915	0.00971499380421314	0.971499380421314	196
Bacteria	Proteobacteria	ControlDonor3-S86	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria	1.53907609879278	0.00831703755043442	0.831703755043442	336
Bacteria	Proteobacteria	ControlDonor4-S87	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria	1.65417654187796	0.0107631855124106	1.07631855124106	441
Bacteria	Proteobacteria	ControlDonor5-S88	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria	1.2718416065365	0.0043532797166679	0.43532797166679	177
Bacteria	Proteobacteria	ControlDonor6-S89	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria	1.52374646681156	0.00872421778232538	0.872421778232538	324
Bacteria	Proteobacteria	ControlDonor7-S90	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria	1.32221929473392	0.00536898338299643	0.536898338299643	200
Bacteria	Proteobacteria	ControlDonor8-S91	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria	1.68394713075151	0.0124726419323366	1.24726419323366	473
Bacteria	Proteobacteria	PostcntrFMT1-S116	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Proteobacteria	2.21853550521653	0.0357943782795184	3.57943782795184	1644
Bacteria	Proteobacteria	PostcntrFMT2-S117	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Proteobacteria	1.80002935924413	0.0126055537512179	1.26055537512179	621
Bacteria	Proteobacteria	PostcntrFMT3-S118	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Proteobacteria	1.63948648926859	0.0162440419447092	1.62440419447092	426
Bacteria	Proteobacteria	PostcntrFMT4-S119	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Proteobacteria	1.30102999566398	0.00752117805399414	0.752117805399414	190
Bacteria	Proteobacteria	PostcntrFMT5-S120	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Proteobacteria	1.73559889969818	0.0103276215526245	1.03276215526245	534
Bacteria	Proteobacteria	PostcntrFMT6-S121	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Proteobacteria	1.66464197555613	0.00826098875993786	0.826098875993786	452
Bacteria	Proteobacteria	PostcntrFMT7-S122	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Proteobacteria	1.63042787502502	0.00872275446596662	0.872275446596662	417
Bacteria	Proteobacteria	PostcntrFMT8-S123	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Proteobacteria	2.19506899646859	0.0271727748691099	2.71727748691099	1557
Bacteria	Proteobacteria	PostsmkFMT1-S124	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Proteobacteria	2.31534047662729	0.0395007201152184	3.95007201152184	2057
Bacteria	Proteobacteria	PostsmkFMT10-S133	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Proteobacteria	1.91275330367132	0.0148314029258981	1.48314029258981	808
Bacteria	Proteobacteria	PostsmkFMT2-S125	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Proteobacteria	2.11360915107303	0.0278744891118656	2.78744891118656	1289
Bacteria	Proteobacteria	PostsmkFMT3-S126	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Proteobacteria	2.30856441356124	0.0400102742432625	4.00102742432625	2025
Bacteria	Proteobacteria	PostsmkFMT4-S127	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Proteobacteria	2.18012587516405	0.0357711975264597	3.57711975264597	1504
Bacteria	Proteobacteria	PostsmkFMT5-S128	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Proteobacteria	2.38542751480513	0.0419819507115585	4.19819507115585	2419
Bacteria	Proteobacteria	PostsmkFMT6-S129	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Proteobacteria	2.13767053723676	0.0236948698781357	2.36948698781357	1363
Bacteria	Proteobacteria	PostsmkFMT7-S130	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Proteobacteria	1.60959440922522	0.0112893135414889	1.12893135414889	397
Bacteria	Proteobacteria	PostsmkFMT8-S131	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Proteobacteria	1.98136550907854	0.0211055947636752	2.11055947636752	948
Bacteria	Proteobacteria	PostsmkFMT9-S132	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Proteobacteria	1.88081359228079	0.0148464873210998	1.48464873210998	750
Bacteria	Proteobacteria	PrecntrlFMT1-S100	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria	1.47275644931721	0.00468785730619712	0.468785730619712	287
Bacteria	Proteobacteria	PrecntrlFMT2-S101	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria	1.40140054078154	0.00427947443809793	0.427947443809793	242
Bacteria	Proteobacteria	PrecntrlFMT3-S102	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria	1.17897694729317	0.00330574637188474	0.330574637188474	141
Bacteria	Proteobacteria	PrecntrlFMT4-S103	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria	1.26717172840301	0.00405721837108478	0.405721837108478	175
Bacteria	Proteobacteria	PrecntrlFMT5-S104	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria	1.34635297445064	0.00344788329240327	0.344788329240327	212
Bacteria	Proteobacteria	PrecntrlFMT6-S105	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria	1.60530504614111	0.00651806149865658	0.651806149865658	393
Bacteria	Proteobacteria	PrecntrlFMT7-S106	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria	2.23095955574857	0.0351438363277599	3.51438363277599	1692
Bacteria	Proteobacteria	PrecntrlFMT8-S107	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria	1.44870631990508	0.00570514304962001	0.570514304962001	271
Bacteria	Proteobacteria	PresmokeFMT1-S108	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria	1.5910646070265	0.0116725541391491	1.16725541391491	380
Bacteria	Proteobacteria	PresmokeFMT2-S109	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria	1.70243053644553	0.0124675062463721	1.24675062463721	494
Bacteria	Proteobacteria	PresmokeFMT3-S110	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria	1.67851837904011	0.0149554858131045	1.49554858131045	467
Bacteria	Proteobacteria	PresmokeFMT4-S111	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria	1.52891670027765	0.00879781127621909	0.879781127621909	328
Bacteria	Proteobacteria	PresmokeFMT5-S112	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria	1.35218251811136	0.00532178217821782	0.532178217821782	215
Bacteria	Proteobacteria	PresmokeFMT6-S113	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria	1.29666519026153	0.00529294180579408	0.529294180579408	188
Bacteria	Proteobacteria	PresmokeFMT7-S114	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria	1.87273882747267	0.0199641946508978	1.99641946508978	736
Bacteria	Proteobacteria	PresmokeFMT8-S115	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria	1.43775056282039	0.00895522388059702	0.895522388059702	264
Bacteria	Proteobacteria	Smokedonor1-S92	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria	1.66558099101795	0.0103820502830427	1.03820502830427	453
Bacteria	Proteobacteria	Smokedonor2-S93	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria	1.37291200297011	0.0076993833679692	0.76993833679692	226
Bacteria	Proteobacteria	Smokedonor3-S94	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria	1.61278385671974	0.0101983580643516	1.01983580643516	400
Bacteria	Proteobacteria	Smokedonor4-S95	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria	0.968482948553935	0.00267147317261579	0.267147317261579	83
Bacteria	Proteobacteria	Smokedonor5-S96	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria	1.73878055848437	0.0104744660553317	1.04744660553317	538
Bacteria	Proteobacteria	Smokedonor6-S97	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria	1.90200289135073	0.012727948183683	1.2727948183683	788
Bacteria	Proteobacteria	Smokedonor7-S98	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria	1.26717172840301	0.00301121894142749	0.301121894142749	175
Bacteria	Proteobacteria	Smokedonor8-S99	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria	1.65991620006985	0.0079837110861062	0.79837110861062	447
Bacteria	Verrucomicrobiota	ControlDonor1-S84	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota	2.23070431361257	0.0383107909105326	3.83107909105326	1691
Bacteria	Verrucomicrobiota	ControlDonor2-S85	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota	1.52113808370404	0.0159603469640644	1.59603469640644	322
Bacteria	Verrucomicrobiota	ControlDonor3-S86	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota	1.77670118398841	0.0145548157132602	1.45548157132602	588
Bacteria	Verrucomicrobiota	ControlDonor4-S87	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota	1.82736927305383	0.0161569814267933	1.61569814267933	662
Bacteria	Verrucomicrobiota	ControlDonor5-S88	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota	2.0899051114394	0.0300056568041516	3.00056568041516	1220
Bacteria	Verrucomicrobiota	ControlDonor6-S89	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota	2.43949059038968	0.073805805374549	7.3805805374549	2741
Bacteria	Verrucomicrobiota	ControlDonor7-S90	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota	1.36361197989214	0.00593272663821105	0.593272663821105	221
Bacteria	Verrucomicrobiota	ControlDonor8-S91	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota	1.95904139232109	0.023732299659837	2.3732299659837	900
Bacteria	Verrucomicrobiota	PostcntrFMT1-S116	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Verrucomicrobiota	0.176091259055681	0.000108863680898779	0.0108863680898779	5
Bacteria	Verrucomicrobiota	PostcntrFMT2-S117	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Verrucomicrobiota	0.301029995663981	0.0002029879831114	0.02029879831114	10
Bacteria	Verrucomicrobiota	PostcntrFMT3-S118	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Verrucomicrobiota	0.380211241711606	0.000533841754051478	0.0533841754051478	14
Bacteria	Verrucomicrobiota	PostcntrFMT4-S119	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Verrucomicrobiota	0.204119982655925	0.000237510885915604	0.0237510885915604	6
Bacteria	Verrucomicrobiota	PostcntrFMT5-S120	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Verrucomicrobiota	0	0	0	0
Bacteria	Verrucomicrobiota	PostcntrFMT6-S121	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Verrucomicrobiota	0	0	0	0
Bacteria	Verrucomicrobiota	PostcntrFMT7-S122	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Verrucomicrobiota	0.342422680822206	0.000251014517006234	0.0251014517006234	12
Bacteria	Verrucomicrobiota	PostcntrFMT8-S123	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Verrucomicrobiota	0.698970004336019	0.000698080279232112	0.0698080279232112	40
Bacteria	Verrucomicrobiota	PostsmkFMT1-S124	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Verrucomicrobiota	1.63245729218472	0.00804608737397984	0.804608737397984	419
Bacteria	Verrucomicrobiota	PostsmkFMT10-S133	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Verrucomicrobiota	1.78175537465247	0.0109216395308284	1.09216395308284	595
Bacteria	Verrucomicrobiota	PostsmkFMT2-S125	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Verrucomicrobiota	1.33645973384853	0.00447635317777826	0.447635317777826	207
Bacteria	Verrucomicrobiota	PostsmkFMT3-S126	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Verrucomicrobiota	1.08278537031645	0.00219315577333439	0.219315577333439	111
Bacteria	Verrucomicrobiota	PostsmkFMT4-S127	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Verrucomicrobiota	1.24551266781415	0.00394815079081936	0.394815079081936	166
Bacteria	Verrucomicrobiota	PostsmkFMT5-S128	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Verrucomicrobiota	1.64345267648619	0.00746268656716418	0.746268656716418	430
Bacteria	Verrucomicrobiota	PostsmkFMT6-S129	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Verrucomicrobiota	1.44247976906445	0.00464162161222468	0.464162161222468	267
Bacteria	Verrucomicrobiota	PostsmkFMT7-S130	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Verrucomicrobiota	1.68214507637383	0.013393618836376	1.3393618836376	471
Bacteria	Verrucomicrobiota	PostsmkFMT8-S131	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Verrucomicrobiota	1.05690485133647	0.00231538170403188	0.231538170403188	104
Bacteria	Verrucomicrobiota	PostsmkFMT9-S132	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Verrucomicrobiota	1.84010609445676	0.0135004058039868	1.35004058039868	682
Bacteria	Verrucomicrobiota	PrecntrlFMT1-S100	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota	2.02489596010748	0.0171343634641142	1.71343634641142	1049
Bacteria	Verrucomicrobiota	PrecntrlFMT2-S101	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Verrucomicrobiota	1.1846914308176	0.00252878034978514	0.252878034978514	143
