Domain	Phylum	Class	Order	SampleID	MouseModel	SmokeExposure	FMTstatus	TumorStatus	FullMouseDescription	TumorWeight_avg	TumorWeight_sd	Study	Taxon	NormalizedCounts	RelativeAbundance	PercentAbundance	RawCounts
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	PrecntrlFMT4-S103	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales	1.39665130006499	0.0149769318155473	1.49769318155473	646
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	PrecntrlFMT5-S104	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales	1.46626332713145	0.0124091271325646	1.24091271325646	763
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	PrecntrlFMT6-S105	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales	1.44600758171079	0.0120575845026039	1.20575845026039	727
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	PrecntrlFMT7-S106	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales	1.56470989032629	0.0200228476477308	2.00228476477308	964
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	PrecntrlFMT8-S107	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales	1.40559297290056	0.0138944443274878	1.38944443274878	660
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	PresmokeFMT1-S108	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales	0.708515322242249	0.00340961449854093	0.340961449854093	111
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	PresmokeFMT2-S109	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales	0.598020013526222	0.0020190293516392	0.20190293516392	80
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	PresmokeFMT3-S110	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales	0.593942101105783	0.0025299429962211	0.25299429962211	79
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	PresmokeFMT4-S111	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales	0.431959095961469	0.00123383938629902	0.123383938629902	46
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	PresmokeFMT5-S112	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales	0.401145148547249	0.00101485148514851	0.101485148514851	41
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	PresmokeFMT6-S113	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales	0.401145148547249	0.00115431177679552	0.115431177679552	41
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	PresmokeFMT7-S114	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales	0.425968732272281	0.00122063690120979	0.122063690120979	45
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	PresmokeFMT8-S115	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales	0.35396607085178	0.00115332428765265	0.115332428765265	34
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	Smokedonor1-S92	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales	0.892918691138705	0.00421699172644558	0.421699172644558	184
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	Smokedonor2-S93	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales	0.559862311533508	0.00241883282799032	0.241883282799032	71
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	Smokedonor3-S94	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales	0.869666231504994	0.00441078986283208	0.441078986283208	173
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	Smokedonor4-S95	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales	0.559862311533508	0.00228523608741833	0.228523608741833	71
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	Smokedonor5-S96	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales	0.970036776622557	0.00438058524618889	0.438058524618889	225
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	Smokedonor6-S97	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales	0.873987605287637	0.00282663823876209	0.282663823876209	175
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	Smokedonor7-S98	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales	0.78082384024497	0.00234014729162365	0.234014729162365	136
Bacteria	Firmicutes	Clostridia	Peptostreptococcales.Tissierellales	Smokedonor8-S99	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia_/_Peptostreptococcales.Tissierellales	0.770033360161464	0.00235760595831324	0.235760595831324	132
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	ControlDonor1-S84	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	ControlDonor2-S85	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales	0.202104691420599	0.000793060718711276	0.0793060718711276	16
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	ControlDonor3-S86	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales	0.598020013526222	0.00198024703581772	0.198024703581772	80
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	ControlDonor4-S87	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	ControlDonor5-S88	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales	0.589825534910951	0.00191839445141297	0.191839445141297	78
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	ControlDonor6-S89	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales	1.02651813257501	0.00700091550433518	0.700091550433518	260
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	ControlDonor7-S90	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	ControlDonor8-S91	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales	1.03698356625317	0.00704058223241832	0.704058223241832	267
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	PostcntrFMT1-S116	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales	0.842794085104693	0.00350541052494067	0.350541052494067	161
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	PostcntrFMT2-S117	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales	0.865301426102544	0.00347109451120494	0.347109451120494	171
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	PostcntrFMT3-S118	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales	0.669006780958576	0.00377502383222116	0.377502383222116	99
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	PostcntrFMT4-S119	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales	0.572957609623655	0.00292930092629246	0.292930092629246	74
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	PostcntrFMT5-S120	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales	1.00479888288177	0.0047576683557034	0.47576683557034	246
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	PostcntrFMT6-S121	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales	1.28296599558625	0.00897377318833958	0.897377318833958	491
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	PostcntrFMT7-S122	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales	1.20712549279565	0.00853449357821194	0.853449357821194	408
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	PostcntrFMT8-S123	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales	1.36032688486113	0.0103315881326353	1.03315881326353	592
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	PostsmkFMT1-S124	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales	0.477121254719662	0.00103696591454633	0.103696591454633	54
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	PostsmkFMT10-S133	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales	1.40622467407652	0.0121331155123993	1.21331155123993	661
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	PostsmkFMT2-S125	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales	1.23139406752259	0.00936357935255066	0.936357935255066	433
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	PostsmkFMT3-S126	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales	0.513118907991181	0.00120524776732791	0.120524776732791	61
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	PostsmkFMT4-S127	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales	0.267606240177031	0.000547032940896658	0.0547032940896658	23
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	PostsmkFMT5-S128	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales	0.981935999922264	0.00402637972926067	0.402637972926067	232
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	PostsmkFMT6-S129	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales	0.735953570589189	0.00208612207290997	0.208612207290997	120
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	PostsmkFMT7-S130	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales	0.258832315869526	0.000625604276858329	0.0625604276858329	22
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	PostsmkFMT8-S131	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales	0.460730838531493	0.00113542756640025	0.113542756640025	51
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	PostsmkFMT9-S132	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales	0.826314810710197	0.0030484787299325	0.30484787299325	154
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	PrecntrlFMT1-S100	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales	1.3026355223794	0.0084120087550227	0.84120087550227	515
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	PrecntrlFMT2-S101	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales	1.16081299323688	0.00643689543581673	0.643689543581673	364
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	PrecntrlFMT3-S102	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales	0.996771029869801	0.00565024734485265	0.565024734485265	241
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	PrecntrlFMT4-S103	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales	1.2920919078762	0.0116384206987689	1.16384206987689	502
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	PrecntrlFMT5-S104	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales	1.47389228458946	0.0126368175386667	1.26368175386667	777
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	PrecntrlFMT6-S105	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales	1.60725639779072	0.0176800344976283	1.76800344976283	1066
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	PrecntrlFMT7-S106	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales	1.27705713597573	0.0100529650015578	1.00529650015578	484
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	PrecntrlFMT8-S107	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales	1.22950171384488	0.00907349318961706	0.907349318961706	431
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	PresmokeFMT1-S108	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	PresmokeFMT2-S109	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	PresmokeFMT3-S110	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	PresmokeFMT4-S111	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	PresmokeFMT5-S112	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	PresmokeFMT6-S113	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales	0.258832315869526	0.00061938680706101	0.061938680706101	22
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	PresmokeFMT7-S114	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales	0.3748162098249	0.00100363478543916	0.100363478543916	37
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	PresmokeFMT8-S115	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales	0.267606240177031	0.000780189959294437	0.0780189959294437	23
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Smokedonor1-S92	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales	0.602059991327962	0.00185639309696789	0.185639309696789	81
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Smokedonor2-S93	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales	0.0737862141609186	0.000170340339999319	0.0170340339999319	5
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Smokedonor3-S94	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales	0.559862311533508	0.00181020855642242	0.181020855642242	71
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Smokedonor4-S95	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales	0.394711038541839	0.00128745695065821	0.128745695065821	40
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Smokedonor5-S96	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Smokedonor6-S97	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Smokedonor7-S98	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales	0.170696227168975	0.000223690549934614	0.0223690549934614	13
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Smokedonor8-S99	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia_/_Saccharimonadales	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	ControlDonor1-S84	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria_/_Rhodospirillales	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	ControlDonor2-S85	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria_/_Rhodospirillales	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	ControlDonor3-S86	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria_/_Rhodospirillales	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	ControlDonor4-S87	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria_/_Rhodospirillales	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	ControlDonor5-S88	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria_/_Rhodospirillales	0.159700842867512	0.000295137607909688	0.0295137607909688	12
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	ControlDonor6-S89	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria_/_Rhodospirillales	0.0871501757189002	0.000161559588561581	0.0161559588561581	6
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	ControlDonor7-S90	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria_/_Rhodospirillales	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	ControlDonor8-S91	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria_/_Rhodospirillales	0.159700842867512	0.000316430662131161	0.0316430662131161	12
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	PostcntrFMT1-S116	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria_/_Rhodospirillales	1.76921316259586	0.0339654684404189	3.39654684404189	1560
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	PostcntrFMT2-S117	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria_/_Rhodospirillales	1.31136136714571	0.0106771679116596	1.06771679116596	526
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	PostcntrFMT3-S118	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria_/_Rhodospirillales	1.08051959681989	0.0113632030505243	1.13632030505243	298
