Domain	Phylum	Class	SampleID	MouseModel	SmokeExposure	FMTstatus	TumorStatus	FullMouseDescription	TumorWeight_avg	TumorWeight_sd	Study	Taxon	NormalizedCounts	RelativeAbundance	PercentAbundance	RawCounts
Bacteria	Firmicutes	Clostridia	PrecntrlFMT1-S100	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.15285596405515	0.32491587991245	32.491587991245	19892
Bacteria	Firmicutes	Clostridia	PrecntrlFMT2-S101	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.16456527666512	0.361385700896568	36.1385700896568	20436
Bacteria	Firmicutes	Clostridia	PrecntrlFMT3-S102	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia	2.95272327134977	0.294047312029634	29.4047312029634	12542
Bacteria	Firmicutes	Clostridia	PrecntrlFMT4-S103	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.01045140012634	0.332158672014467	33.2158672014467	14327
Bacteria	Firmicutes	Clostridia	PrecntrlFMT5-S104	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.07967213489231	0.273309805324703	27.3309805324703	16805
Bacteria	Firmicutes	Clostridia	PrecntrlFMT6-S105	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.20128004803402	0.368859256310744	36.8859256310744	22240
Bacteria	Firmicutes	Clostridia	PrecntrlFMT7-S106	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.01340908071878	0.299615744106345	29.9615744106345	14425
Bacteria	Firmicutes	Clostridia	PrecntrlFMT8-S107	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.06467187471851	0.341761226079451	34.1761226079451	16234
Bacteria	Firmicutes	Clostridia	PresmokeFMT1-S108	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia	2.90200289135073	0.3427430502227	34.27430502227	11158
Bacteria	Firmicutes	Clostridia	PresmokeFMT2-S109	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.04643941765831	0.392852636095197	39.2852636095197	15566
Bacteria	Firmicutes	Clostridia	PresmokeFMT3-S110	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia	2.88745653983718	0.345545378850958	34.5545378850958	10790
Bacteria	Firmicutes	Clostridia	PresmokeFMT4-S111	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia	2.95005174903656	0.33434365109168	33.434365109168	12465
Bacteria	Firmicutes	Clostridia	PresmokeFMT5-S112	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia	2.85767703788679	0.249356435643564	24.9356435643564	10074
Bacteria	Firmicutes	Clostridia	PresmokeFMT6-S113	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia	2.86637174186007	0.289366254680593	28.9366254680593	10278
Bacteria	Firmicutes	Clostridia	PresmokeFMT7-S114	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia	2.86611848430683	0.278630716649487	27.8630716649487	10272
Bacteria	Firmicutes	Clostridia	PresmokeFMT8-S115	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia	2.93748206948407	0.410753052917232	41.0753052917232	12109
Bacteria	Firmicutes	Clostridia	Smokedonor1-S92	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.08714735561571	0.39183645406	39.183645406	17097
Bacteria	Firmicutes	Clostridia	Smokedonor2-S93	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.02685415382763	0.506898783769972	50.6898783769972	14879
Bacteria	Firmicutes	Clostridia	Smokedonor3-S94	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.07710823742476	0.425934424557646	42.5934424557646	16706
Bacteria	Firmicutes	Clostridia	Smokedonor4-S95	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.04198450148679	0.495896230969777	49.5896230969777	15407
Bacteria	Firmicutes	Clostridia	Smokedonor5-S96	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.25012363290204	0.484570605299535	48.4570605299535	24889
Bacteria	Firmicutes	Clostridia	Smokedonor6-S97	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.18014636413544	0.342152444638271	34.2152444638271	21183
Bacteria	Firmicutes	Clostridia	Smokedonor7-S98	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.29189189636809	0.471522472296786	47.1522472296786	27403
Bacteria	Firmicutes	Clostridia	Smokedonor8-S99	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Clostridia	3.18499545216841	0.382593009341121	38.2593009341121	21421
Bacteria	Patescibacteria	Saccharimonadia	ControlDonor1-S84	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	ControlDonor2-S85	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	0.330993219041424	0.000793060718711276	0.0793060718711276	16
Bacteria	Patescibacteria	Saccharimonadia	ControlDonor3-S86	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	0.826999817921461	0.00198024703581772	0.198024703581772	80
Bacteria	Patescibacteria	Saccharimonadia	ControlDonor4-S87	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	ControlDonor5-S88	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	0.817659791667317	0.00191839445141297	0.191839445141297	78
Bacteria	Patescibacteria	Saccharimonadia	ControlDonor6-S89	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	1.29162252714215	0.00700091550433518	0.700091550433518	260
Bacteria	Patescibacteria	Saccharimonadia	ControlDonor7-S90	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	ControlDonor8-S91	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	1.30257828422684	0.00704058223241832	0.704058223241832	267
Bacteria	Patescibacteria	Saccharimonadia	PostcntrFMT1-S116	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	1.09691001300806	0.00350541052494067	0.350541052494067	161
Bacteria	Patescibacteria	Saccharimonadia	PostcntrFMT2-S117	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	1.12104369272478	0.00347109451120494	0.347109451120494	171
Bacteria	Patescibacteria	Saccharimonadia	PostcntrFMT3-S118	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	0.906950407805182	0.00377502383222116	0.377502383222116	99
Bacteria	Patescibacteria	Saccharimonadia	PostcntrFMT4-S119	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	0.798354636471931	0.00292930092629246	0.292930092629246	74
Bacteria	Patescibacteria	Saccharimonadia	PostcntrFMT5-S120	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	1.26884531229258	0.0047576683557034	0.47576683557034	246
Bacteria	Patescibacteria	Saccharimonadia	PostcntrFMT6-S121	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	1.55716334244042	0.00897377318833958	0.897377318833958	491
Bacteria	Patescibacteria	Saccharimonadia	PostcntrFMT7-S122	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	1.47918441528344	0.00853449357821194	0.853449357821194	408
Bacteria	Patescibacteria	Saccharimonadia	PostcntrFMT8-S123	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	1.63634458848805	0.0103315881326353	1.03315881326353	592
Bacteria	Patescibacteria	Saccharimonadia	PostsmkFMT1-S124	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	0.686380877027998	0.00103696591454633	0.103696591454633	54
Bacteria	Patescibacteria	Saccharimonadia	PostsmkFMT10-S133	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	1.68317573715279	0.0121331155123993	1.21331155123993	661
Bacteria	Patescibacteria	Saccharimonadia	PostsmkFMT2-S125	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	1.5041794874537	0.00936357935255066	0.936357935255066	433
Bacteria	Patescibacteria	Saccharimonadia	PostsmkFMT3-S126	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	0.728933227713462	0.00120524776732791	0.120524776732791	61
Bacteria	Patescibacteria	Saccharimonadia	PostsmkFMT4-S127	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	0.422073688388757	0.000547032940896658	0.0547032940896658	23
Bacteria	Patescibacteria	Saccharimonadia	PostsmkFMT5-S128	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	1.24480707142514	0.00402637972926067	0.402637972926067	232
Bacteria	Patescibacteria	Saccharimonadia	PostsmkFMT6-S129	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	0.98097676268657	0.00208612207290997	0.208612207290997	120
Bacteria	Patescibacteria	Saccharimonadia	PostsmkFMT7-S130	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	0.410174465089049	0.000625604276858329	0.0625604276858329	22
Bacteria	Patescibacteria	Saccharimonadia	PostsmkFMT8-S131	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	0.666785320964618	0.00113542756640025	0.113542756640025	51
Bacteria	Patescibacteria	Saccharimonadia	PostsmkFMT9-S132	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	1.07918124604762	0.0030484787299325	0.30484787299325	154
Bacteria	Patescibacteria	Saccharimonadia	PrecntrlFMT1-S100	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	1.57732763635695	0.0084120087550227	0.84120087550227	515
Bacteria	Patescibacteria	Saccharimonadia	PrecntrlFMT2-S101	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	1.43136376415899	0.00643689543581673	0.643689543581673	364
Bacteria	Patescibacteria	Saccharimonadia	PrecntrlFMT3-S102	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	1.26041214475572	0.00565024734485265	0.565024734485265	241
Bacteria	Patescibacteria	Saccharimonadia	PrecntrlFMT4-S103	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	1.56652166594897	0.0116384206987689	1.16384206987689	502
Bacteria	Patescibacteria	Saccharimonadia	PrecntrlFMT5-S104	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	1.75204844781944	0.0126368175386667	1.26368175386667	777
Bacteria	Patescibacteria	Saccharimonadia	PrecntrlFMT6-S105	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	1.88729571980871	0.0176800344976283	1.76800344976283	1066
Bacteria	Patescibacteria	Saccharimonadia	PrecntrlFMT7-S106	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	1.55110130708148	0.0100529650015578	1.00529650015578	484
Bacteria	Patescibacteria	Saccharimonadia	PrecntrlFMT8-S107	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	1.50223197530269	0.00907349318961706	0.907349318961706	431
Bacteria	Patescibacteria	Saccharimonadia	PresmokeFMT1-S108	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	PresmokeFMT2-S109	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	PresmokeFMT3-S110	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	PresmokeFMT4-S111	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	PresmokeFMT5-S112	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	PresmokeFMT6-S113	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	0.410174465089049	0.00061938680706101	0.061938680706101	22
Bacteria	Patescibacteria	Saccharimonadia	PresmokeFMT7-S114	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	0.561442140419698	0.00100363478543916	0.100363478543916	37
Bacteria	Patescibacteria	Saccharimonadia	PresmokeFMT8-S115	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	0.422073688388757	0.000780189959294437	0.0780189959294437	23
Bacteria	Patescibacteria	Saccharimonadia	Smokedonor1-S92	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	0.83159556961061	0.00185639309696789	0.185639309696789	81
Bacteria	Patescibacteria	Saccharimonadia	Smokedonor2-S93	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	0.132625565274591	0.000170340339999319	0.0170340339999319	5
Bacteria	Patescibacteria	Saccharimonadia	Smokedonor3-S94	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	0.783290890036055	0.00181020855642242	0.181020855642242	71
Bacteria	Patescibacteria	Saccharimonadia	Smokedonor4-S95	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	0.58626572414473	0.00128745695065821	0.128745695065821	40
Bacteria	Patescibacteria	Saccharimonadia	Smokedonor5-S96	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	Smokedonor6-S97	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	Smokedonor7-S98	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	0.285235728480749	0.000223690549934614	0.0223690549934614	13
Bacteria	Patescibacteria	Saccharimonadia	Smokedonor8-S99	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Patescibacteria_/_Saccharimonadia	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	ControlDonor1-S84	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	ControlDonor2-S85	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	ControlDonor3-S86	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	ControlDonor4-S87	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	ControlDonor5-S88	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	0.26884531229258	0.000295137607909688	0.0295137607909688	12
Bacteria	Proteobacteria	Alphaproteobacteria	ControlDonor6-S89	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	0.154901959985743	0.000161559588561581	0.0161559588561581	6
Bacteria	Proteobacteria	Alphaproteobacteria	ControlDonor7-S90	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	ControlDonor8-S91	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	0.26884531229258	0.000316430662131161	0.0316430662131161	12
Bacteria	Proteobacteria	Alphaproteobacteria	PostcntrFMT1-S116	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	2.05087669234481	0.0339654684404189	3.39654684404189	1560
Bacteria	Proteobacteria	Alphaproteobacteria	PostcntrFMT2-S117	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	1.58626572414473	0.0106771679116596	1.06771679116596	526
Bacteria	Proteobacteria	Alphaproteobacteria	PostcntrFMT3-S118	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	1.3480265583402	0.0113632030505243	1.13632030505243	298
Bacteria	Proteobacteria	Alphaproteobacteria	PostcntrFMT4-S119	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	1.04699656267622	0.00562109096666931	0.562109096666931	142
Bacteria	Proteobacteria	Alphaproteobacteria	PostcntrFMT5-S120	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	1.45809801740623	0.00750396472362975	0.750396472362975	388
Bacteria	Proteobacteria	Alphaproteobacteria	PostcntrFMT6-S121	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	1.41377858935787	0.00637850680800512	0.637850680800512	349
Bacteria	Proteobacteria	Alphaproteobacteria	PostcntrFMT7-S122	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	0.176091259055681	0.000146425134920303	0.0146425134920303	7
Bacteria	Proteobacteria	Alphaproteobacteria	PostcntrFMT8-S123	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	1.98932266366728	0.0235951134380454	2.35951134380454	1352
Bacteria	Proteobacteria	Alphaproteobacteria	PostsmkFMT1-S124	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	1.92832268327635	0.0225252040326452	2.25252040326452	1173
Bacteria	Proteobacteria	Alphaproteobacteria	PostsmkFMT10-S133	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	0.176091259055681	0.000128489876833275	0.0128489876833275	7
Bacteria	Proteobacteria	Alphaproteobacteria	PostsmkFMT2-S125	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	PostsmkFMT3-S126	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	0.109144469425068	7.90326404805185e-05	0.00790326404805185	4
Bacteria	Proteobacteria	Alphaproteobacteria	PostsmkFMT4-S127	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Proteobacteria_/_Alphaproteobacteria	0.422073688388757	0.000547032940896658	0.0547032940896658	23
