Domain	Phylum	Class	Order	Family	Genus	SampleID	MouseModel	SmokeExposure	FMTstatus	TumorStatus	FullMouseDescription	TumorWeight_avg	TumorWeight_sd	Study	Taxon	NormalizedCounts	RelativeAbundance	PercentAbundance	RawCounts
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	PostcntrFMT8-S123	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Erysipelothrix	0	0	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	PostsmkFMT1-S124	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Erysipelothrix	0	0	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	PostsmkFMT10-S133	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Erysipelothrix	0	0	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	PostsmkFMT2-S125	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Erysipelothrix	0	0	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	PostsmkFMT3-S126	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Erysipelothrix	0.518158106607753	0.00335888722042203	0.335888722042203	170
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	PostsmkFMT4-S127	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Erysipelothrix	0	0	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	PostsmkFMT5-S128	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Erysipelothrix	0.0283953715594652	8.67754251995835e-05	0.00867754251995835	5
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	PostsmkFMT6-S129	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Erysipelothrix	0	0	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	PostsmkFMT7-S130	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Erysipelothrix	0	0	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	PostsmkFMT8-S131	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Erysipelothrix	0.757108647644066	0.00776988667987622	0.776988667987622	349
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	PostsmkFMT9-S132	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Erysipelothrix	0	0	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	PrecntrlFMT1-S100	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Erysipelothrix	0	0	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	PrecntrlFMT2-S101	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Erysipelothrix	0.0283953715594652	8.84188933491308e-05	0.00884188933491308	5
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	PrecntrlFMT3-S102	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Erysipelothrix	0.0752509524191925	0.000328230136215507	0.0328230136215507	14
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	PrecntrlFMT4-S103	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Erysipelothrix	0	0	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	PrecntrlFMT5-S104	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Erysipelothrix	0	0	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	PrecntrlFMT6-S105	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Erysipelothrix	0	0	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	PrecntrlFMT7-S106	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Erysipelothrix	0	0	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	PrecntrlFMT8-S107	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Erysipelothrix	0	0	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	PresmokeFMT1-S108	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Erysipelothrix	0	0	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	PresmokeFMT2-S109	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Erysipelothrix	0.248039575924788	0.00143855841304293	0.143855841304293	57
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	PresmokeFMT3-S110	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Erysipelothrix	0	0	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	PresmokeFMT4-S111	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Erysipelothrix	0	0	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	PresmokeFMT5-S112	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Erysipelothrix	0.0228628829595042	9.9009900990099e-05	0.0099009900990099	4
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	PresmokeFMT6-S113	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Erysipelothrix	0.103896133868722	0.000563078915510009	0.0563078915510009	20
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	PresmokeFMT7-S114	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Erysipelothrix	0.0850107897083487	0.000434004231541258	0.0434004231541258	16
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	PresmokeFMT8-S115	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Erysipelothrix	0.295121136053461	0.00244233378561737	0.244233378561737	72
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	Smokedonor1-S92	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Erysipelothrix	0	0	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	Smokedonor2-S93	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Erysipelothrix	0	0	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	Smokedonor3-S94	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Erysipelothrix	0	0	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	Smokedonor4-S95	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Erysipelothrix	0	0	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	Smokedonor5-S96	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Erysipelothrix	0	0	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	Smokedonor6-S97	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Erysipelothrix	0.0172590054415057	4.84566555216359e-05	0.00484566555216359	3
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	Smokedonor7-S98	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Erysipelothrix	0.0283953715594652	8.60348268979283e-05	0.00860348268979283	5
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	Smokedonor8-S99	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Erysipelothrix	0	0	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Faecalibaculum	ControlDonor1-S84	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Faecalibaculum	0	0	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Faecalibaculum	ControlDonor2-S85	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Faecalibaculum	1.11077165185277	0.0436679058240397	4.36679058240397	881
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Faecalibaculum	ControlDonor3-S86	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Faecalibaculum	1.22906581676372	0.0292086437783113	2.92086437783113	1180
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Faecalibaculum	ControlDonor4-S87	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Faecalibaculum	0	0	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Faecalibaculum	ControlDonor5-S88	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Faecalibaculum	0.0702875328876423	0.000319732408568829	0.0319732408568829	13
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Faecalibaculum	ControlDonor6-S89	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Faecalibaculum	0.183846723752444	0.00105013732565028	0.105013732565028	39
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Faecalibaculum	ControlDonor7-S90	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Faecalibaculum	0	0	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Faecalibaculum	ControlDonor8-S91	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Faecalibaculum	1.31772461573444	0.0386045407800016	3.86045407800016	1464
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Faecalibaculum	PostcntrFMT1-S116	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Faecalibaculum	0.977723605288848	0.0136950510570663	1.36950510570663	629
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Faecalibaculum	PostcntrFMT2-S117	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Faecalibaculum	1.09123905780332	0.0170306917830464	1.70306917830464	839
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Faecalibaculum	PostcntrFMT3-S118	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Faecalibaculum	0.85009956725275	0.0171591992373689	1.71591992373689	450
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Faecalibaculum	PostcntrFMT4-S119	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Faecalibaculum	0.550724028758782	0.00748159290634154	0.748159290634154	189
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Faecalibaculum	PostcntrFMT5-S120	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Faecalibaculum	0.680996633324118	0.00543457239005144	0.543457239005144	281
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Faecalibaculum	PostcntrFMT6-S121	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Faecalibaculum	0.554014154205832	0.0034908160467879	0.34908160467879	191
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Faecalibaculum	PostcntrFMT7-S122	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Faecalibaculum	1.05141328167581	0.0158766682006443	1.58766682006443	759
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Faecalibaculum	PostcntrFMT8-S123	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Faecalibaculum	0.837486062605783	0.00759162303664921	0.759162303664921	435
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Faecalibaculum	PostsmkFMT1-S124	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Faecalibaculum	0.864767566807411	0.00898703792606817	0.898703792606817	468
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Faecalibaculum	PostsmkFMT10-S133	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Faecalibaculum	0.332165404589475	0.00156023421868977	0.156023421868977	85
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Faecalibaculum	PostsmkFMT2-S125	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Faecalibaculum	0.353484751416607	0.00201111519581342	0.201111519581342	93
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Faecalibaculum	PostsmkFMT3-S126	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Faecalibaculum	0.758134136861756	0.00691535604204536	0.691535604204536	350
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Faecalibaculum	PostsmkFMT4-S127	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Faecalibaculum	0.56693092730978	0.00473302414080152	0.473302414080152	199
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Faecalibaculum	PostsmkFMT5-S128	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Faecalibaculum	0.606439468593453	0.00390489413398126	0.390489413398126	225
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Faecalibaculum	PostsmkFMT6-S129	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Faecalibaculum	0.596151131717442	0.00378978843245311	0.378978843245311	218
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Faecalibaculum	PostsmkFMT7-S130	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Faecalibaculum	0.0445821326527405	0.00022749246431212	0.022749246431212	8
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Faecalibaculum	PostsmkFMT8-S131	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Faecalibaculum	0.108491885557872	0.000467528997929514	0.0467528997929514	21
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Faecalibaculum	PostsmkFMT9-S132	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Faecalibaculum	0.179986302939205	0.000752222024269058	0.0752222024269058	38
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Faecalibaculum	PrecntrlFMT1-S100	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Faecalibaculum	0.484876719416425	0.00248276763255039	0.248276763255039	152
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Faecalibaculum	PrecntrlFMT2-S101	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Faecalibaculum	0.749861610895767	0.00604785230508055	0.604785230508055	342
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Faecalibaculum	PrecntrlFMT3-S102	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Faecalibaculum	0.806546621943109	0.00937800389187162	0.937800389187162	400
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Faecalibaculum	PrecntrlFMT4-S103	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Faecalibaculum	0.834918797108823	0.010015533350335	1.0015533350335	432
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Faecalibaculum	PrecntrlFMT5-S104	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Faecalibaculum	0.954894114185573	0.00964431505846764	0.964431505846764	593
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Faecalibaculum	PrecntrlFMT6-S105	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Faecalibaculum	0.799154196959024	0.00650147610044117	0.650147610044117	392
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Faecalibaculum	PrecntrlFMT7-S106	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Firmicutes_/_Bacilli_/_Erysipelotrichales_/_Erysipelotrichaceae_/_Faecalibaculum	0.869548838753393	0.00984525911309586	0.984525911309586	474
