Domain	Phylum	Class	Order	Family	SampleID	MouseModel	SmokeExposure	FMTstatus	TumorStatus	FullMouseDescription	TumorWeight_avg	TumorWeight_sd	Study	Taxon	NormalizedCounts	RelativeAbundance	PercentAbundance	RawCounts
Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	Smokedonor2-S93	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Campilobacterota_/_Campylobacteria_/_Campylobacterales_/_Helicobacteraceae	0.1249387366083	0.000442884883998228	0.0442884883998228	13
Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	Smokedonor3-S94	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Campilobacterota_/_Campylobacteria_/_Campylobacterales_/_Helicobacteraceae	0.604835045382734	0.00300851562898373	0.300851562898373	118
Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	Smokedonor4-S95	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Campilobacterota_/_Campylobacteria_/_Campylobacterales_/_Helicobacteraceae	0.353418065123669	0.00157713476455631	0.157713476455631	49
Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	Smokedonor5-S96	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Campilobacterota_/_Campylobacteria_/_Campylobacterales_/_Helicobacteraceae	0.629043481013556	0.00247259700562662	0.247259700562662	127
Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	Smokedonor6-S97	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Campilobacterota_/_Campylobacteria_/_Campylobacterales_/_Helicobacteraceae	0.0716932246550749	0.000113065529550484	0.0113065529550484	7
Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	Smokedonor7-S98	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Campilobacterota_/_Campylobacteria_/_Campylobacterales_/_Helicobacteraceae	1.0819563001024	0.007433409043981	0.7433409043981	432
Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	Smokedonor8-S99	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Campilobacterota_/_Campylobacteria_/_Campylobacterales_/_Helicobacteraceae	1.18052287385476	0.00985907946203719	0.985907946203719	552
Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	ControlDonor1-S84	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres_/_Deferribacterales_/_Deferribacteraceae	0	0	0	0
Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	ControlDonor2-S85	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres_/_Deferribacterales_/_Deferribacteraceae	0	0	0	0
Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	ControlDonor3-S86	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres_/_Deferribacterales_/_Deferribacteraceae	0.172363386536438	0.000470308671006708	0.0470308671006708	19
Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	ControlDonor4-S87	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres_/_Deferribacterales_/_Deferribacteraceae	0	0	0	0
Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	ControlDonor5-S88	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres_/_Deferribacterales_/_Deferribacteraceae	0	0	0	0
Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	ControlDonor6-S89	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres_/_Deferribacterales_/_Deferribacteraceae	0	0	0	0
Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	ControlDonor7-S90	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres_/_Deferribacterales_/_Deferribacteraceae	0	0	0	0
Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	ControlDonor8-S91	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres_/_Deferribacterales_/_Deferribacteraceae	0	0	0	0
Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	PostcntrFMT1-S116	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres_/_Deferribacterales_/_Deferribacteraceae	0	0	0	0
Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	PostcntrFMT2-S117	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres_/_Deferribacterales_/_Deferribacteraceae	0	0	0	0
Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	PostcntrFMT3-S118	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres_/_Deferribacterales_/_Deferribacteraceae	0.235010195674327	0.00106768350810296	0.106768350810296	28
Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	PostcntrFMT4-S119	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres_/_Deferribacterales_/_Deferribacteraceae	0	0	0	0
Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	PostcntrFMT5-S120	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres_/_Deferribacterales_/_Deferribacteraceae	0	0	0	0
Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	PostcntrFMT6-S121	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres_/_Deferribacterales_/_Deferribacteraceae	0	0	0	0
Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	PostcntrFMT7-S122	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres_/_Deferribacterales_/_Deferribacteraceae	0	0	0	0
Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	PostcntrFMT8-S123	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres_/_Deferribacterales_/_Deferribacteraceae	0	0	0	0
Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	PostsmkFMT1-S124	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres_/_Deferribacterales_/_Deferribacteraceae	2.00575232888909	0.0751416226596255	7.51416226596255	3913
Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	PostsmkFMT10-S133	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres_/_Deferribacterales_/_Deferribacteraceae	0.590778980918273	0.00207419372602287	0.207419372602287	113
Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	PostsmkFMT2-S125	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres_/_Deferribacterales_/_Deferribacteraceae	0.201327082471755	0.000497372575308695	0.0497372575308695	23
Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	PostsmkFMT3-S126	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres_/_Deferribacterales_/_Deferribacteraceae	0.301029995663981	0.000770568244685055	0.0770568244685055	39
Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	PostsmkFMT4-S127	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres_/_Deferribacterales_/_Deferribacteraceae	0.664207898076807	0.0033535497681056	0.33535497681056	141
Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	PostsmkFMT5-S128	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres_/_Deferribacterales_/_Deferribacteraceae	1.13156931550731	0.00848663658451926	0.848663658451926	489
Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	PostsmkFMT6-S129	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres_/_Deferribacterales_/_Deferribacteraceae	1.90917186779914	0.054326095648697	5.4326095648697	3125
Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	PostsmkFMT7-S130	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres_/_Deferribacterales_/_Deferribacteraceae	0	0	0	0
Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	PostsmkFMT8-S131	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres_/_Deferribacterales_/_Deferribacteraceae	1.34595150043832	0.0183894739185609	1.83894739185609	826
Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	PostsmkFMT9-S132	WT	Smoke-exposed feces	Recipient	Post-tumor	Post-tumor Smoke-exposed feces Recipient	270.28	56.2	Smoke-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres_/_Deferribacterales_/_Deferribacteraceae	1.22716128658746	0.0122533008690144	1.22533008690144	619
Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	PrecntrlFMT1-S100	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres_/_Deferribacterales_/_Deferribacteraceae	0	0	0	0
Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	PrecntrlFMT2-S101	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres_/_Deferribacterales_/_Deferribacteraceae	0.0991314730020144	0.000176837786698262	0.0176837786698262	10
Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	PrecntrlFMT3-S102	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres_/_Deferribacterales_/_Deferribacteraceae	0	0	0	0
Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	PrecntrlFMT4-S103	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres_/_Deferribacterales_/_Deferribacteraceae	0	0	0	0
Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	PrecntrlFMT5-S104	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres_/_Deferribacterales_/_Deferribacteraceae	0	0	0	0
Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	PrecntrlFMT6-S105	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres_/_Deferribacterales_/_Deferribacteraceae	0	0	0	0
Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	PrecntrlFMT7-S106	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres_/_Deferribacterales_/_Deferribacteraceae	0	0	0	0
Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	PrecntrlFMT8-S107	WT	Smoke-free feces	Recipient	Pre-tumor	Pre-tumor Smoke-free feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres_/_Deferribacterales_/_Deferribacteraceae	0	0	0	0
Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	PresmokeFMT1-S108	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres_/_Deferribacterales_/_Deferribacteraceae	1.30711187647118	0.0230993702964214	2.30993702964214	752
Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	PresmokeFMT2-S109	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres_/_Deferribacterales_/_Deferribacteraceae	0.923483145633787	0.00726850566590112	0.726850566590112	288
Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	PresmokeFMT3-S110	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres_/_Deferribacterales_/_Deferribacteraceae	1.12909469637946	0.0155639531159931	1.55639531159931	486
Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	PresmokeFMT4-S111	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres_/_Deferribacterales_/_Deferribacteraceae	0.260193741692576	0.000858323051338448	0.0858323051338448	32
Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	PresmokeFMT5-S112	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres_/_Deferribacterales_/_Deferribacteraceae	0.857641712878581	0.00599009900990099	0.599009900990099	242
Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	PresmokeFMT6-S113	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres_/_Deferribacterales_/_Deferribacteraceae	0.235010195674327	0.000788310481714012	0.0788310481714012	28
Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	PresmokeFMT7-S114	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres_/_Deferribacterales_/_Deferribacteraceae	0.733217848271194	0.00466554548906852	0.466554548906852	172
Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	PresmokeFMT8-S115	WT	Smoke-exposed feces	Recipient	Pre-tumor	Pre-tumor Smoke-exposed feces Recipient	NA	NA	Smoke-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres_/_Deferribacterales_/_Deferribacteraceae	0.539269161468507	0.00325644504748982	0.325644504748982	96
Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	Smokedonor1-S92	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres_/_Deferribacterales_/_Deferribacteraceae	0	0	0	0
Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	Smokedonor2-S93	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres_/_Deferribacterales_/_Deferribacteraceae	0	0	0	0
Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	Smokedonor3-S94	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres_/_Deferribacterales_/_Deferribacteraceae	0	0	0	0
Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	Smokedonor4-S95	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres_/_Deferribacterales_/_Deferribacteraceae	0	0	0	0
Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	Smokedonor5-S96	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres_/_Deferribacterales_/_Deferribacteraceae	0.179787404615645	0.00038938535521679	0.038938535521679	20
Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	Smokedonor6-S97	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres_/_Deferribacterales_/_Deferribacteraceae	0	0	0	0
Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	Smokedonor7-S98	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres_/_Deferribacterales_/_Deferribacteraceae	0.301029995663981	0.000671071649803841	0.0671071649803841	39
Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	Smokedonor8-S99	WT	Smoke-exposed	Donor	Tumor-naive	Tumor-naive Smoke-exposed Donor	NA	NA	Smoke-FMT	Bacteria_/_Deferribacterota_/_Deferribacteres_/_Deferribacterales_/_Deferribacteraceae	0.31742041185215	0.000750147350372395	0.0750147350372395	42
Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	ControlDonor1-S84	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia_/_Desulfovibrionales_/_Desulfovibrionaceae	0	0	0	0
Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	ControlDonor2-S85	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia_/_Desulfovibrionales_/_Desulfovibrionaceae	0.363177902412826	0.00252788104089219	0.252788104089219	51
Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	ControlDonor3-S86	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia_/_Desulfovibrionales_/_Desulfovibrionaceae	0.51952510327275	0.00222777791529493	0.222777791529493	90
Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	ControlDonor4-S87	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia_/_Desulfovibrionales_/_Desulfovibrionaceae	0	0	0	0
Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	ControlDonor5-S88	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia_/_Desulfovibrionales_/_Desulfovibrionaceae	0.64446383988105	0.00327110848766571	0.327110848766571	133
Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	ControlDonor6-S89	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia_/_Desulfovibrionales_/_Desulfovibrionaceae	0.741373852889106	0.00473908126447305	0.473908126447305	176
Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	ControlDonor7-S90	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia_/_Desulfovibrionales_/_Desulfovibrionaceae	0	0	0	0
Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	ControlDonor8-S91	WT	Smoke-free	Donor	Tumor-naive	Tumor-naive Smoke-free Donor	NA	NA	Smoke-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia_/_Desulfovibrionales_/_Desulfovibrionaceae	1.00990828866025	0.00949291986393482	0.949291986393482	360
Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	PostcntrFMT1-S116	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia_/_Desulfovibrionales_/_Desulfovibrionaceae	0.747391886578106	0.00389731977617627	0.389731977617627	179
Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	PostcntrFMT2-S117	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia_/_Desulfovibrionales_/_Desulfovibrionaceae	1.0773213096635	0.00866758687885677	0.866758687885677	427
Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	PostcntrFMT3-S118	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia_/_Desulfovibrionales_/_Desulfovibrionaceae	0.602059991327962	0.00446139180171592	0.446139180171592	117
Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	PostcntrFMT4-S119	WT	Smoke-free feces	Recipient	Post-tumor	Post-tumor Smoke-free feces Recipient	151.34	21.65	Smoke-FMT	Bacteria_/_Desulfobacterota_/_Desulfovibrionia_/_Desulfovibrionales_/_Desulfovibrionaceae	0.851415162037949	0.00942126514131898	0.942126514131898	238
