Domain	Phylum	Class	Order	Family	SampleID	MouseModel	MouseID	Cancer	SmokeExp	AntibioticExp	TumorImp	Treatment	TumorWeight_avg	TumorWeight_sd	Study	Taxon	NormalizedCounts	RelativeAbundance	PercentAbundance	RawCounts
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	S731ABX4-S93	WT	Pan-ABX4	Pancreatic	No	Cocktail	Pre	Antibiotic only	NA	NA	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pasteurellales_/_Pasteurellaceae	0.430989533647332	0.00313600824813128	0.313600824813128	73
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	S731CT1-S34	WT	Pan-CT1	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pasteurellales_/_Pasteurellaceae	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	S731CT2-S35	WT	Pan-CT2	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pasteurellales_/_Pasteurellaceae	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	S731CT3-S36	WT	Pan-CT3	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pasteurellales_/_Pasteurellaceae	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	S731CT4-S37	WT	Pan-CT4	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pasteurellales_/_Pasteurellaceae	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	S731CT5-S38	WT	Pan-CT5	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pasteurellales_/_Pasteurellaceae	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	S731CT6-S39	WT	Pan-CT6	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pasteurellales_/_Pasteurellaceae	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	S731CT7-S40	WT	Pan-CT7	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pasteurellales_/_Pasteurellaceae	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	S731CT8-S41	WT	Pan-CT8	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pasteurellales_/_Pasteurellaceae	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	S731CT9-S42	WT	Pan-CT9	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pasteurellales_/_Pasteurellaceae	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	S731SA1-S52	WT	Pan-SA1	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pasteurellales_/_Pasteurellaceae	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	S731SA2-S53	WT	Pan-SA2	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pasteurellales_/_Pasteurellaceae	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	S731SA3-S54	WT	Pan-SA3	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pasteurellales_/_Pasteurellaceae	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	S731SA4-S55	WT	Pan-SA4	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pasteurellales_/_Pasteurellaceae	0.0741017205183498	0.000528541226215645	0.0528541226215645	8
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	S731SA5-S56	WT	Pan-SA5	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pasteurellales_/_Pasteurellaceae	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	S731SA6-S57	WT	Pan-SA6	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pasteurellales_/_Pasteurellaceae	0.434717406166575	0.00448620794180055	0.448620794180055	74
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	S731SM1-S43	WT	Pan-SM1	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pasteurellales_/_Pasteurellaceae	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	S731SM2-S44	WT	Pan-SM2	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pasteurellales_/_Pasteurellaceae	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	S731SM3-S45	WT	Pan-SM3	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pasteurellales_/_Pasteurellaceae	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	S731SM4-S46	WT	Pan-SM4	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pasteurellales_/_Pasteurellaceae	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	S731SM5-S47	WT	Pan-SM5	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pasteurellales_/_Pasteurellaceae	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	S731SM6-S48	WT	Pan-SM6	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pasteurellales_/_Pasteurellaceae	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	S731SM7-S49	WT	Pan-SM7	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pasteurellales_/_Pasteurellaceae	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	S731SM8-S50	WT	Pan-SM8	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pasteurellales_/_Pasteurellaceae	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	S731SM9-S51	WT	Pan-SM9	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pasteurellales_/_Pasteurellaceae	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	P731ABX1-S148	WT	Pan-ABX1	Pancreatic	No	Cocktail	Post	Antibiotic only	289.01	27.94	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pseudomonadales_/_Pseudomonadaceae	2.46364996876506	0.839372306034483	83.9372306034483	12463
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	P731ABX2-S149	WT	Pan-ABX2	Pancreatic	No	Cocktail	Post	Antibiotic only	289.01	27.94	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pseudomonadales_/_Pseudomonadaceae	2.72742776049533	0.941372226787182	94.1372226787182	22913
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	P731ABX3-S150	WT	Pan-ABX3	Pancreatic	No	Cocktail	Post	Antibiotic only	289.01	27.94	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pseudomonadales_/_Pseudomonadaceae	2.49712259638379	0.886671934676676	88.6671934676676	13465
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	P731ABX4-S151	WT	Pan-ABX4	Pancreatic	No	Cocktail	Post	Antibiotic only	289.01	27.94	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pseudomonadales_/_Pseudomonadaceae	2.617853356736	0.833794105243428	83.3794105243428	17794
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	P731ABX5-S152	WT	Pan-ABX5	Pancreatic	No	Cocktail	Post	Antibiotic only	289.01	27.94	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pseudomonadales_/_Pseudomonadaceae	2.77201450740669	0.906575753248608	90.6575753248608	25395
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	P731ABX6-S153	WT	Pan-ABX6	Pancreatic	No	Cocktail	Post	Antibiotic only	289.01	27.94	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pseudomonadales_/_Pseudomonadaceae	2.51587384371168	0.752689898827686	75.2689898827686	14061
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	P731ABX8-S155	WT	Pan-ABX8	Pancreatic	No	Cocktail	Post	Antibiotic only	289.01	27.94	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pseudomonadales_/_Pseudomonadaceae	1.4581985020161	0.110309087543957	11.0309087543957	1192
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	P731CT1-S131	WT	Pan-CT1	Pancreatic	No	None	Post	Control	450.22	110.04	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pseudomonadales_/_Pseudomonadaceae	0.0567276244489271	0.00018245400638589	0.018245400638589	6
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	P731CT2-S132	WT	Pan-CT2	Pancreatic	No	None	Post	Control	450.22	110.04	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pseudomonadales_/_Pseudomonadaceae	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	P731CT3-S133	WT	Pan-CT3	Pancreatic	No	None	Post	Control	450.22	110.04	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pseudomonadales_/_Pseudomonadaceae	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	P731CT4-S134	WT	Pan-CT4	Pancreatic	No	None	Post	Control	450.22	110.04	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pseudomonadales_/_Pseudomonadaceae	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	P731CT5-S135	WT	Pan-CT5	Pancreatic	No	None	Post	Control	450.22	110.04	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pseudomonadales_/_Pseudomonadaceae	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	P731CT6-S136	WT	Pan-CT6	Pancreatic	No	None	Post	Control	450.22	110.04	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pseudomonadales_/_Pseudomonadaceae	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	P731CT7-S137	WT	Pan-CT7	Pancreatic	No	None	Post	Control	450.22	110.04	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pseudomonadales_/_Pseudomonadaceae	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	P731SA1-S156	WT	Pan-SA1	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pseudomonadales_/_Pseudomonadaceae	1.78300562352063	0.113419377652051	11.3419377652051	2566
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	P731SA2-S157	WT	Pan-SA2	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pseudomonadales_/_Pseudomonadaceae	1.93684092985629	0.142337038614973	14.2337038614973	3675
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	P731SA3-S158	WT	Pan-SA3	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pseudomonadales_/_Pseudomonadaceae	1.55348787988583	0.14458413926499	14.458413926499	1495
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	P731SA5-S160	WT	Pan-SA5	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pseudomonadales_/_Pseudomonadaceae	2.29523457185101	0.847010433386838	84.7010433386838	8443
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	P731SA6-S161	WT	Pan-SA6	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pseudomonadales_/_Pseudomonadaceae	2.65495963922141	0.79537994419826	79.537994419826	19385
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	P731SA7-S162	WT	Pan-SA7	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pseudomonadales_/_Pseudomonadaceae	2.49298765785222	0.758430480523173	75.8430480523173	13337
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	P731SA8-S163	WT	Pan-SA8	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pseudomonadales_/_Pseudomonadaceae	2.59726138899809	0.742549560194302	74.2549560194302	16968
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	P731SM1-S138	WT	Pan-SM1	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pseudomonadales_/_Pseudomonadaceae	0.0386294023561309	0.000118849536486808	0.0118849536486808	4
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	P731SM10-S147	WT	Pan-SM10	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pseudomonadales_/_Pseudomonadaceae	0.247345136701205	0.00127482036622112	0.127482036622112	33
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	P731SM2-S139	WT	Pan-SM2	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pseudomonadales_/_Pseudomonadaceae	0.0197440581957572	7.12199985756e-05	0.00712199985756	2
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	P731SM3-S140	WT	Pan-SM3	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pseudomonadales_/_Pseudomonadaceae	0.0741017205183498	0.000211143075826757	0.0211143075826757	8
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	P731SM4-S141	WT	Pan-SM4	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pseudomonadales_/_Pseudomonadaceae	0.28034539680413	0.00145359672008945	0.145359672008945	39
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	P731SM5-S142	WT	Pan-SM5	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pseudomonadales_/_Pseudomonadaceae	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	P731SM6-S143	WT	Pan-SM6	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pseudomonadales_/_Pseudomonadaceae	0.28034539680413	0.00166673789478183	0.166673789478183	39
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	P731SM7-S144	WT	Pan-SM7	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pseudomonadales_/_Pseudomonadaceae	0.247345136701205	0.00112808942672546	0.112808942672546	33
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	P731SM8-S145	WT	Pan-SM8	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pseudomonadales_/_Pseudomonadaceae	0.320774053859738	0.00333759409174833	0.333759409174833	47
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	P731SM9-S146	WT	Pan-SM9	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pseudomonadales_/_Pseudomonadaceae	0.258626147110894	0.00137394990971186	0.137394990971186	35
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	S731ABX1-S90	WT	Pan-ABX1	Pancreatic	No	Cocktail	Pre	Antibiotic only	NA	NA	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pseudomonadales_/_Pseudomonadaceae	2.53834572547156	0.812040793946705	81.2040793946705	14810
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	S731ABX2-S91	WT	Pan-ABX2	Pancreatic	No	Cocktail	Pre	Antibiotic only	NA	NA	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pseudomonadales_/_Pseudomonadaceae	2.61494624176914	0.826243455497382	82.6243455497382	17675
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	S731ABX3-S92	WT	Pan-ABX3	Pancreatic	No	Cocktail	Pre	Antibiotic only	NA	NA	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pseudomonadales_/_Pseudomonadaceae	2.69421735396144	0.788138740344623	78.8138740344623	21223
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	S731ABX4-S93	WT	Pan-ABX4	Pancreatic	No	Cocktail	Pre	Antibiotic only	NA	NA	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pseudomonadales_/_Pseudomonadaceae	2.61819409441021	0.765014176475642	76.5014176475642	17808
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	S731CT1-S34	WT	Pan-CT1	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pseudomonadales_/_Pseudomonadaceae	0.290810830482295	0.0016740160052262	0.16740160052262	41
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	S731CT2-S35	WT	Pan-CT2	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pseudomonadales_/_Pseudomonadaceae	0.285609636796487	0.00113035860626784	0.113035860626784	40
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	S731CT3-S36	WT	Pan-CT3	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pseudomonadales_/_Pseudomonadaceae	0.387720843490352	0.00149128081779916	0.149128081779916	62
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	S731CT4-S37	WT	Pan-CT4	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pseudomonadales_/_Pseudomonadaceae	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	S731CT5-S38	WT	Pan-CT5	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pseudomonadales_/_Pseudomonadaceae	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	S731CT6-S39	WT	Pan-CT6	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pseudomonadales_/_Pseudomonadaceae	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	S731CT7-S40	WT	Pan-CT7	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pseudomonadales_/_Pseudomonadaceae	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	S731CT8-S41	WT	Pan-CT8	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pseudomonadales_/_Pseudomonadaceae	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	S731CT9-S42	WT	Pan-CT9	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pseudomonadales_/_Pseudomonadaceae	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	S731SA1-S52	WT	Pan-SA1	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pseudomonadales_/_Pseudomonadaceae	2.55663903273446	0.747375550287843	74.7375550287843	15449
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	S731SA2-S53	WT	Pan-SA2	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pseudomonadales_/_Pseudomonadaceae	2.65211135515001	0.747564147354528	74.7564147354528	19258
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	S731SA3-S54	WT	Pan-SA3	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pseudomonadales_/_Pseudomonadaceae	2.57070581049393	0.731762116557385	73.1762116557385	15959
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	S731SA4-S55	WT	Pan-SA4	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pseudomonadales_/_Pseudomonadaceae	2.44116516271732	0.781712473572939	78.1712473572939	11832
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	S731SA5-S56	WT	Pan-SA5	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pseudomonadales_/_Pseudomonadaceae	2.54470242986922	0.767725786677564	76.7725786677564	15029
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	S731SA6-S57	WT	Pan-SA6	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pseudomonadales_/_Pseudomonadaceae	2.43244721260901	0.703000909366475	70.3000909366475	11596
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	S731SM1-S43	WT	Pan-SM1	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pseudomonadales_/_Pseudomonadaceae	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	S731SM2-S44	WT	Pan-SM2	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pseudomonadales_/_Pseudomonadaceae	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	S731SM3-S45	WT	Pan-SM3	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Proteobacteria_/_Gammaproteobacteria_/_Pseudomonadales_/_Pseudomonadaceae	0	0	0	0
