Domain	Phylum	SampleID	MouseModel	MouseID	Cancer	SmokeExp	AntibioticExp	TumorImp	Treatment	TumorWeight_avg	TumorWeight_sd	Study	Taxon	NormalizedCounts	RelativeAbundance	PercentAbundance	RawCounts
Bacteria	Bacteroidota	S731SM2-S44	WT	Pan-SM2	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota	3.17539583139403	0.420546828898193	42.0546828898193	14966
Bacteria	Bacteroidota	S731SM3-S45	WT	Pan-SM3	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota	3.09243991133114	0.424475500463551	42.4475500463551	12362
Bacteria	Bacteroidota	S731SM4-S46	WT	Pan-SM4	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota	3.03988979773618	0.446200855571399	44.6200855571399	10952
Bacteria	Bacteroidota	S731SM5-S47	WT	Pan-SM5	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota	3.11203495117343	0.384224598930481	38.4224598930481	12933
Bacteria	Bacteroidota	S731SM6-S48	WT	Pan-SM6	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota	3.08461202086525	0.379110070257611	37.9110070257611	12141
Bacteria	Bacteroidota	S731SM7-S49	WT	Pan-SM7	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota	2.93135615046793	0.390154634458779	39.0154634458779	8528
Bacteria	Bacteroidota	S731SM8-S50	WT	Pan-SM8	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota	3.0605089756053	0.448457633736822	44.8457633736822	11485
Bacteria	Bacteroidota	S731SM9-S51	WT	Pan-SM9	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Bacteroidota	3.11444417244525	0.39216573186177	39.216573186177	13005
Bacteria	Campilobacterota	P731ABX1-S148	WT	Pan-ABX1	Pancreatic	No	Cocktail	Post	Antibiotic only	289.01	27.94	Abx-Pancreatic	Bacteria_/_Campilobacterota	0.491361693834273	0.00141433189655172	0.141433189655172	21
Bacteria	Campilobacterota	P731ABX2-S149	WT	Pan-ABX2	Pancreatic	No	Cocktail	Post	Antibiotic only	289.01	27.94	Abx-Pancreatic	Bacteria_/_Campilobacterota	0.322219294733919	0.000451930977814297	0.0451930977814297	11
Bacteria	Campilobacterota	P731ABX3-S150	WT	Pan-ABX3	Pancreatic	No	Cocktail	Post	Antibiotic only	289.01	27.94	Abx-Pancreatic	Bacteria_/_Campilobacterota	0.397940008672038	0.000987751876728566	0.0987751876728566	15
Bacteria	Campilobacterota	P731ABX4-S151	WT	Pan-ABX4	Pancreatic	No	Cocktail	Post	Antibiotic only	289.01	27.94	Abx-Pancreatic	Bacteria_/_Campilobacterota	0	0	0	0
Bacteria	Campilobacterota	P731ABX5-S152	WT	Pan-ABX5	Pancreatic	No	Cocktail	Post	Antibiotic only	289.01	27.94	Abx-Pancreatic	Bacteria_/_Campilobacterota	0	0	0	0
Bacteria	Campilobacterota	P731ABX6-S153	WT	Pan-ABX6	Pancreatic	No	Cocktail	Post	Antibiotic only	289.01	27.94	Abx-Pancreatic	Bacteria_/_Campilobacterota	1.88930170250631	0.0409506985707403	4.09506985707403	765
Bacteria	Campilobacterota	P731ABX8-S155	WT	Pan-ABX8	Pancreatic	No	Cocktail	Post	Antibiotic only	289.01	27.94	Abx-Pancreatic	Bacteria_/_Campilobacterota	0	0	0	0
Bacteria	Campilobacterota	P731CT1-S131	WT	Pan-CT1	Pancreatic	No	None	Post	Control	450.22	110.04	Abx-Pancreatic	Bacteria_/_Campilobacterota	2.75610337158511	0.173118443059146	17.3118443059146	5693
Bacteria	Campilobacterota	P731CT2-S132	WT	Pan-CT2	Pancreatic	No	None	Post	Control	450.22	110.04	Abx-Pancreatic	Bacteria_/_Campilobacterota	2.87823446867504	0.208195364238411	20.8195364238411	7545
Bacteria	Campilobacterota	P731CT3-S133	WT	Pan-CT3	Pancreatic	No	None	Post	Control	450.22	110.04	Abx-Pancreatic	Bacteria_/_Campilobacterota	2.50242711998443	0.0995196684770665	9.95196684770665	3170
Bacteria	Campilobacterota	P731CT4-S134	WT	Pan-CT4	Pancreatic	No	None	Post	Control	450.22	110.04	Abx-Pancreatic	Bacteria_/_Campilobacterota	2.67292869044272	0.14078978906999	14.078978906999	4699
Bacteria	Campilobacterota	P731CT5-S135	WT	Pan-CT5	Pancreatic	No	None	Post	Control	450.22	110.04	Abx-Pancreatic	Bacteria_/_Campilobacterota	2.99532800907741	0.283002119008075	28.3002119008075	9883
Bacteria	Campilobacterota	P731CT6-S136	WT	Pan-CT6	Pancreatic	No	None	Post	Control	450.22	110.04	Abx-Pancreatic	Bacteria_/_Campilobacterota	2.648164778574	0.125782954964147	12.5782954964147	4438
Bacteria	Campilobacterota	P731CT7-S137	WT	Pan-CT7	Pancreatic	No	None	Post	Control	450.22	110.04	Abx-Pancreatic	Bacteria_/_Campilobacterota	2.62438524142026	0.116094622229592	11.6094622229592	4201
Bacteria	Campilobacterota	P731SA1-S156	WT	Pan-SA1	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Campilobacterota	0	0	0	0
Bacteria	Campilobacterota	P731SA2-S157	WT	Pan-SA2	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Campilobacterota	0	0	0	0
Bacteria	Campilobacterota	P731SA3-S158	WT	Pan-SA3	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Campilobacterota	0	0	0	0
Bacteria	Campilobacterota	P731SA5-S160	WT	Pan-SA5	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Campilobacterota	0.204119982655925	0.000601926163723917	0.0601926163723917	6
Bacteria	Campilobacterota	P731SA6-S161	WT	Pan-SA6	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Campilobacterota	0	0	0	0
Bacteria	Campilobacterota	P731SA7-S162	WT	Pan-SA7	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Campilobacterota	0.113943352306837	0.000170599943133352	0.0170599943133352	3
Bacteria	Campilobacterota	P731SA8-S163	WT	Pan-SA8	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Campilobacterota	0.431363764158987	0.000743949936545447	0.0743949936545447	17
Bacteria	Campilobacterota	P731SM1-S138	WT	Pan-SM1	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Campilobacterota	0	0	0	0
Bacteria	Campilobacterota	P731SM10-S147	WT	Pan-SM10	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Campilobacterota	0	0	0	0
Bacteria	Campilobacterota	P731SM2-S139	WT	Pan-SM2	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Campilobacterota	0	0	0	0
Bacteria	Campilobacterota	P731SM3-S140	WT	Pan-SM3	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Campilobacterota	0	0	0	0
Bacteria	Campilobacterota	P731SM4-S141	WT	Pan-SM4	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Campilobacterota	0	0	0	0
Bacteria	Campilobacterota	P731SM5-S142	WT	Pan-SM5	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Campilobacterota	0	0	0	0
Bacteria	Campilobacterota	P731SM6-S143	WT	Pan-SM6	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Campilobacterota	0	0	0	0
Bacteria	Campilobacterota	P731SM7-S144	WT	Pan-SM7	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Campilobacterota	0	0	0	0
Bacteria	Campilobacterota	P731SM8-S145	WT	Pan-SM8	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Campilobacterota	0	0	0	0
Bacteria	Campilobacterota	P731SM9-S146	WT	Pan-SM9	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Campilobacterota	0	0	0	0
Bacteria	Campilobacterota	S731ABX1-S90	WT	Pan-ABX1	Pancreatic	No	Cocktail	Pre	Antibiotic only	NA	NA	Abx-Pancreatic	Bacteria_/_Campilobacterota	0.414973347970818	0.000877289176444786	0.0877289176444786	16
Bacteria	Campilobacterota	S731ABX2-S91	WT	Pan-ABX2	Pancreatic	No	Cocktail	Pre	Antibiotic only	NA	NA	Abx-Pancreatic	Bacteria_/_Campilobacterota	0.255272505103306	0.00037397157816006	0.037397157816006	8
Bacteria	Campilobacterota	S731ABX3-S92	WT	Pan-ABX3	Pancreatic	No	Cocktail	Pre	Antibiotic only	NA	NA	Abx-Pancreatic	Bacteria_/_Campilobacterota	2.10311925354571	0.0467171717171717	4.67171717171717	1258
Bacteria	Campilobacterota	S731ABX4-S93	WT	Pan-ABX4	Pancreatic	No	Cocktail	Pre	Antibiotic only	NA	NA	Abx-Pancreatic	Bacteria_/_Campilobacterota	0	0	0	0
Bacteria	Campilobacterota	S731CT1-S34	WT	Pan-CT1	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Campilobacterota	2.57749179983723	0.153927813163482	15.3927813163482	3770
Bacteria	Campilobacterota	S731CT2-S35	WT	Pan-CT2	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Campilobacterota	2.56702636615906	0.103992991776641	10.3992991776641	3680
Bacteria	Campilobacterota	S731CT3-S36	WT	Pan-CT3	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Campilobacterota	0	0	0	0
Bacteria	Campilobacterota	S731CT4-S37	WT	Pan-CT4	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Campilobacterota	2.66417170536193	0.153663908168713	15.3663908168713	4605
Bacteria	Campilobacterota	S731CT5-S38	WT	Pan-CT5	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Campilobacterota	0	0	0	0
Bacteria	Campilobacterota	S731CT6-S39	WT	Pan-CT6	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Campilobacterota	0	0	0	0
Bacteria	Campilobacterota	S731CT7-S40	WT	Pan-CT7	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Campilobacterota	0.361727836017593	0.000355969331872946	0.0355969331872946	13
Bacteria	Campilobacterota	S731CT8-S41	WT	Pan-CT8	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Campilobacterota	0.342422680822206	0.000345323741007194	0.0345323741007194	12
Bacteria	Campilobacterota	S731CT9-S42	WT	Pan-CT9	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Campilobacterota	2.64058080648965	0.115032576297117	11.5032576297117	4361
Bacteria	Campilobacterota	S731SA1-S52	WT	Pan-SA1	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	Bacteria_/_Campilobacterota	0	0	0	0
Bacteria	Campilobacterota	S731SA2-S53	WT	Pan-SA2	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	Bacteria_/_Campilobacterota	0.230448921378274	0.000271728581964986	0.0271728581964986	7
Bacteria	Campilobacterota	S731SA3-S54	WT	Pan-SA3	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	Bacteria_/_Campilobacterota	0	0	0	0
Bacteria	Campilobacterota	S731SA4-S55	WT	Pan-SA4	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	Bacteria_/_Campilobacterota	0	0	0	0
Bacteria	Campilobacterota	S731SA5-S56	WT	Pan-SA5	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	Bacteria_/_Campilobacterota	0	0	0	0
Bacteria	Campilobacterota	S731SA6-S57	WT	Pan-SA6	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	Bacteria_/_Campilobacterota	0.929418925714293	0.0045468323734465	0.45468323734465	75
Bacteria	Campilobacterota	S731SM1-S43	WT	Pan-SM1	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Campilobacterota	0.176091259055681	0.000163222668364182	0.0163222668364182	5
Bacteria	Campilobacterota	S731SM2-S44	WT	Pan-SM2	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Campilobacterota	0.301029995663981	0.000281001489307893	0.0281001489307893	10
Bacteria	Campilobacterota	S731SM3-S45	WT	Pan-SM3	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Campilobacterota	0	0	0	0
Bacteria	Campilobacterota	S731SM4-S46	WT	Pan-SM4	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Campilobacterota	0	0	0	0
Bacteria	Campilobacterota	S731SM5-S47	WT	Pan-SM5	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Campilobacterota	0.230448921378274	0.000207961972667855	0.0207961972667855	7
Bacteria	Campilobacterota	S731SM6-S48	WT	Pan-SM6	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Campilobacterota	0.278753600952829	0.000281030444964871	0.0281030444964871	9
Bacteria	Campilobacterota	S731SM7-S49	WT	Pan-SM7	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Campilobacterota	0	0	0	0
Bacteria	Campilobacterota	S731SM8-S50	WT	Pan-SM8	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Campilobacterota	0	0	0	0
Bacteria	Campilobacterota	S731SM9-S51	WT	Pan-SM9	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Campilobacterota	0	0	0	0
Bacteria	Deferribacterota	P731ABX1-S148	WT	Pan-ABX1	Pancreatic	No	Cocktail	Post	Antibiotic only	289.01	27.94	Abx-Pancreatic	Bacteria_/_Deferribacterota	0	0	0	0
Bacteria	Deferribacterota	P731ABX2-S149	WT	Pan-ABX2	Pancreatic	No	Cocktail	Post	Antibiotic only	289.01	27.94	Abx-Pancreatic	Bacteria_/_Deferribacterota	0	0	0	0
Bacteria	Deferribacterota	P731ABX3-S150	WT	Pan-ABX3	Pancreatic	No	Cocktail	Post	Antibiotic only	289.01	27.94	Abx-Pancreatic	Bacteria_/_Deferribacterota	0	0	0	0
Bacteria	Deferribacterota	P731ABX4-S151	WT	Pan-ABX4	Pancreatic	No	Cocktail	Post	Antibiotic only	289.01	27.94	Abx-Pancreatic	Bacteria_/_Deferribacterota	0	0	0	0
Bacteria	Deferribacterota	P731ABX5-S152	WT	Pan-ABX5	Pancreatic	No	Cocktail	Post	Antibiotic only	289.01	27.94	Abx-Pancreatic	Bacteria_/_Deferribacterota	0	0	0	0
Bacteria	Deferribacterota	P731ABX6-S153	WT	Pan-ABX6	Pancreatic	No	Cocktail	Post	Antibiotic only	289.01	27.94	Abx-Pancreatic	Bacteria_/_Deferribacterota	1.44715803134222	0.0144531877308495	1.44531877308495	270
Bacteria	Deferribacterota	P731ABX8-S155	WT	Pan-ABX8	Pancreatic	No	Cocktail	Post	Antibiotic only	289.01	27.94	Abx-Pancreatic	Bacteria_/_Deferribacterota	0	0	0	0
Bacteria	Deferribacterota	P731CT1-S131	WT	Pan-CT1	Pancreatic	No	None	Post	Control	450.22	110.04	Abx-Pancreatic	Bacteria_/_Deferribacterota	1.0899051114394	0.0034362171202676	0.34362171202676	113
Bacteria	Deferribacterota	P731CT2-S132	WT	Pan-CT2	Pancreatic	No	None	Post	Control	450.22	110.04	Abx-Pancreatic	Bacteria_/_Deferribacterota	2.60519726738838	0.110899558498896	11.0899558498896	4019
Bacteria	Deferribacterota	P731CT3-S133	WT	Pan-CT3	Pancreatic	No	None	Post	Control	450.22	110.04	Abx-Pancreatic	Bacteria_/_Deferribacterota	2.06333335895175	0.0360091671114181	3.60091671114181	1147
Bacteria	Deferribacterota	P731CT4-S134	WT	Pan-CT4	Pancreatic	No	None	Post	Control	450.22	110.04	Abx-Pancreatic	Bacteria_/_Deferribacterota	1.81756536955978	0.0193851869606903	1.93851869606903	647
Bacteria	Deferribacterota	P731CT5-S135	WT	Pan-CT5	Pancreatic	No	None	Post	Control	450.22	110.04	Abx-Pancreatic	Bacteria_/_Deferribacterota	2.58512218630682	0.109873432220377	10.9873432220377	3837
Bacteria	Deferribacterota	P731CT6-S136	WT	Pan-CT6	Pancreatic	No	None	Post	Control	450.22	110.04	Abx-Pancreatic	Bacteria_/_Deferribacterota	1.96614173273903	0.0259331689482187	2.59331689482187	915
Bacteria	Deferribacterota	P731CT7-S137	WT	Pan-CT7	Pancreatic	No	None	Post	Control	450.22	110.04	Abx-Pancreatic	Bacteria_/_Deferribacterota	1.69108149212297	0.0132924335378323	1.32924335378323	481
Bacteria	Deferribacterota	P731SA1-S156	WT	Pan-SA1	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Deferribacterota	0	0	0	0
Bacteria	Deferribacterota	P731SA2-S157	WT	Pan-SA2	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Deferribacterota	0	0	0	0
Bacteria	Deferribacterota	P731SA3-S158	WT	Pan-SA3	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Deferribacterota	0	0	0	0
Bacteria	Deferribacterota	P731SA5-S160	WT	Pan-SA5	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Deferribacterota	0	0	0	0
Bacteria	Deferribacterota	P731SA6-S161	WT	Pan-SA6	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Deferribacterota	0	0	0	0
Bacteria	Deferribacterota	P731SA7-S162	WT	Pan-SA7	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Deferribacterota	0	0	0	0
Bacteria	Deferribacterota	P731SA8-S163	WT	Pan-SA8	Pancreatic	Yes	Cocktail	Post	Smoke+Antibiotic	302.79	34.09	Abx-Pancreatic	Bacteria_/_Deferribacterota	0	0	0	0
Bacteria	Deferribacterota	P731SM1-S138	WT	Pan-SM1	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Deferribacterota	0	0	0	0
Bacteria	Deferribacterota	P731SM10-S147	WT	Pan-SM10	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Deferribacterota	0	0	0	0
Bacteria	Deferribacterota	P731SM2-S139	WT	Pan-SM2	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Deferribacterota	0	0	0	0
Bacteria	Deferribacterota	P731SM3-S140	WT	Pan-SM3	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Deferribacterota	0	0	0	0
Bacteria	Deferribacterota	P731SM4-S141	WT	Pan-SM4	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Deferribacterota	0	0	0	0
Bacteria	Deferribacterota	P731SM5-S142	WT	Pan-SM5	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Deferribacterota	0	0	0	0
Bacteria	Deferribacterota	P731SM6-S143	WT	Pan-SM6	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Deferribacterota	0	0	0	0
Bacteria	Deferribacterota	P731SM7-S144	WT	Pan-SM7	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Deferribacterota	0	0	0	0
Bacteria	Deferribacterota	P731SM8-S145	WT	Pan-SM8	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Deferribacterota	0	0	0	0
Bacteria	Deferribacterota	P731SM9-S146	WT	Pan-SM9	Pancreatic	Yes	None	Post	Smoke only	620.21	88.26	Abx-Pancreatic	Bacteria_/_Deferribacterota	0	0	0	0
Bacteria	Deferribacterota	S731ABX1-S90	WT	Pan-ABX1	Pancreatic	No	Cocktail	Pre	Antibiotic only	NA	NA	Abx-Pancreatic	Bacteria_/_Deferribacterota	0.176091259055681	0.000274152867638995	0.0274152867638995	5
Bacteria	Deferribacterota	S731ABX2-S91	WT	Pan-ABX2	Pancreatic	No	Cocktail	Pre	Antibiotic only	NA	NA	Abx-Pancreatic	Bacteria_/_Deferribacterota	0	0	0	0
Bacteria	Deferribacterota	S731ABX3-S92	WT	Pan-ABX3	Pancreatic	No	Cocktail	Pre	Antibiotic only	NA	NA	Abx-Pancreatic	Bacteria_/_Deferribacterota	1.37291200297011	0.00839275103980986	0.839275103980986	226
Bacteria	Deferribacterota	S731ABX4-S93	WT	Pan-ABX4	Pancreatic	No	Cocktail	Pre	Antibiotic only	NA	NA	Abx-Pancreatic	Bacteria_/_Deferribacterota	0	0	0	0
Bacteria	Deferribacterota	S731CT1-S34	WT	Pan-CT1	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Deferribacterota	2.18780263871842	0.062510207414666	6.2510207414666	1531
Bacteria	Deferribacterota	S731CT2-S35	WT	Pan-CT2	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Deferribacterota	2.37383114507383	0.066549862944019	6.6549862944019	2355
Bacteria	Deferribacterota	S731CT3-S36	WT	Pan-CT3	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Deferribacterota	0	0	0	0
Bacteria	Deferribacterota	S731CT4-S37	WT	Pan-CT4	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Deferribacterota	2.03100428136354	0.0355045381740523	3.55045381740523	1064
Bacteria	Deferribacterota	S731CT5-S38	WT	Pan-CT5	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Deferribacterota	0	0	0	0
Bacteria	Deferribacterota	S731CT6-S39	WT	Pan-CT6	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Deferribacterota	0	0	0	0
Bacteria	Deferribacterota	S731CT7-S40	WT	Pan-CT7	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Deferribacterota	0	0	0	0
Bacteria	Deferribacterota	S731CT8-S41	WT	Pan-CT8	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Deferribacterota	0	0	0	0
Bacteria	Deferribacterota	S731CT9-S42	WT	Pan-CT9	Pancreatic	No	None	Pre	Control	NA	NA	Abx-Pancreatic	Bacteria_/_Deferribacterota	1.85913829729453	0.0188072063517185	1.88072063517185	713
Bacteria	Deferribacterota	S731SA1-S52	WT	Pan-SA1	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	Bacteria_/_Deferribacterota	0	0	0	0
Bacteria	Deferribacterota	S731SA2-S53	WT	Pan-SA2	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	Bacteria_/_Deferribacterota	0	0	0	0
Bacteria	Deferribacterota	S731SA3-S54	WT	Pan-SA3	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	Bacteria_/_Deferribacterota	0	0	0	0
Bacteria	Deferribacterota	S731SA4-S55	WT	Pan-SA4	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	Bacteria_/_Deferribacterota	0	0	0	0
Bacteria	Deferribacterota	S731SA5-S56	WT	Pan-SA5	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	Bacteria_/_Deferribacterota	0	0	0	0
Bacteria	Deferribacterota	S731SA6-S57	WT	Pan-SA6	Pancreatic	Yes	Cocktail	Pre	Smoke+Antibiotic	NA	NA	Abx-Pancreatic	Bacteria_/_Deferribacterota	0.146128035678238	0.000242497726583813	0.0242497726583813	4
Bacteria	Deferribacterota	S731SM1-S43	WT	Pan-SM1	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Deferribacterota	0	0	0	0
Bacteria	Deferribacterota	S731SM2-S44	WT	Pan-SM2	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Deferribacterota	0	0	0	0
Bacteria	Deferribacterota	S731SM3-S45	WT	Pan-SM3	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Deferribacterota	0	0	0	0
Bacteria	Deferribacterota	S731SM4-S46	WT	Pan-SM4	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Deferribacterota	0	0	0	0
Bacteria	Deferribacterota	S731SM5-S47	WT	Pan-SM5	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Deferribacterota	0	0	0	0
Bacteria	Deferribacterota	S731SM6-S48	WT	Pan-SM6	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Deferribacterota	0	0	0	0
Bacteria	Deferribacterota	S731SM7-S49	WT	Pan-SM7	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Deferribacterota	0	0	0	0
Bacteria	Deferribacterota	S731SM8-S50	WT	Pan-SM8	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Deferribacterota	0	0	0	0
Bacteria	Deferribacterota	S731SM9-S51	WT	Pan-SM9	Pancreatic	Yes	None	Pre	Smoke only	NA	NA	Abx-Pancreatic	Bacteria_/_Deferribacterota	0	0	0	0
Bacteria	Desulfobacterota	P731ABX1-S148	WT	Pan-ABX1	Pancreatic	No	Cocktail	Post	Antibiotic only	289.01	27.94	Abx-Pancreatic	Bacteria_/_Desulfobacterota	0	0	0	0
Bacteria	Desulfobacterota	P731ABX2-S149	WT	Pan-ABX2	Pancreatic	No	Cocktail	Post	Antibiotic only	289.01	27.94	Abx-Pancreatic	Bacteria_/_Desulfobacterota	0	0	0	0
