Domain	Phylum	Class	Order	SampleID	MouseModel	MouseID	Cancer	SmokeExp	AntibioticExp	TumorImp	Treatment	TumorWeight_avg	TumorWeight_sd	Study	Taxon	NormalizedCounts	RelativeAbundance	PercentAbundance	RawCounts
Bacteria	Firmicutes	Clostridia.__	Bacteria	P113SA6-S190	WT	Bla-SA6	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia.__	0	0	0	0
Bacteria	Firmicutes	Clostridia.__	Bacteria	P113SM1-S172	WT	Bla-SM1	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia.__	0.11539341870207	0.000238989416182998	0.0238989416182998	7
Bacteria	Firmicutes	Clostridia.__	Bacteria	P113SM2-S173	WT	Bla-SM2	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia.__	0	0	0	0
Bacteria	Firmicutes	Clostridia.__	Bacteria	P113SM3-S174	WT	Bla-SM3	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia.__	0.194574664749694	0.000552603613177471	0.0552603613177471	13
Bacteria	Firmicutes	Clostridia.__	Bacteria	P113SM4-S175	WT	Bla-SM4	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia.__	0	0	0	0
Bacteria	Firmicutes	Clostridia.__	Bacteria	P113SM5-S176	WT	Bla-SM5	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia.__	0.483370203996664	0.00141762683235809	0.141762683235809	47
Bacteria	Firmicutes	Clostridia.__	Bacteria	P113SM6-S177	WT	Bla-SM6	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia.__	0	0	0	0
Bacteria	Firmicutes	Clostridia.__	Bacteria	P113SM7-S178	WT	Bla-SM7	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia.__	0.301029995663981	0.00112436448963629	0.112436448963629	23
Bacteria	Firmicutes	Clostridia.__	Bacteria	P113SM8-S179	WT	Bla-SM8	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia.__	0.423601998993174	0.00145850925001919	0.145850925001919	38
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	P113ABX1-S180	WT	Bla-ABX1	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014	0.0854301953246264	0.000203948441833904	0.0203948441833904	5
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	P113ABX2-S181	WT	Bla-ABX2	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	P113ABX3-S182	WT	Bla-ABX3	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	P113ABX4-S183	WT	Bla-ABX4	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	P113ABX5-S184	WT	Bla-ABX5	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	P113CT1-S164	WT	Bla-CT1	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014	0.615995769271255	0.00232738557020946	0.232738557020946	72
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	P113CT2-S165	WT	Bla-CT2	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014	0.464346966683233	0.00299993181973137	0.299993181973137	44
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	P113CT3-S166	WT	Bla-CT3	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014	0.784400199660645	0.00801699328491161	0.801699328491161	117
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	P113CT4-S167	WT	Bla-CT4	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014	0.839669288302859	0.00444706036230462	0.444706036230462	136
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	P113CT5-S168	WT	Bla-CT5	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014	0.758846095188257	0.00317886202572253	0.317886202572253	109
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	P113CT6-S169	WT	Bla-CT6	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014	0.762123804949493	0.00412510312757819	0.412510312757819	110
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	P113CT7-S170	WT	Bla-CT7	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014	0.717453410030032	0.00351678630991226	0.351678630991226	97
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	P113CT8-S171	WT	Bla-CT8	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014	0.943623533429031	0.00591637745827136	0.591637745827136	179
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	P113SA1-S185	WT	Bla-SA1	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	P113SA2-S186	WT	Bla-SA2	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	P113SA3-S187	WT	Bla-SA3	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	P113SA4-S188	WT	Bla-SA4	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	P113SA5-S189	WT	Bla-SA5	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	P113SA6-S190	WT	Bla-SA6	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	P113SM1-S172	WT	Bla-SM1	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014	0.457816099524276	0.00146807784226699	0.146807784226699	43
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	P113SM2-S173	WT	Bla-SM2	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014	0.430663853480661	0.00152725563909774	0.152725563909774	39
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	P113SM3-S174	WT	Bla-SM3	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014	0.401700157545344	0.00148777895855473	0.148777895855473	35
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	P113SM4-S175	WT	Bla-SM4	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014	0.69517701531888	0.00305625524769102	0.305625524769102	91
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	P113SM5-S176	WT	Bla-SM5	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014	0.524762889154889	0.00162876274356035	0.162876274356035	54
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	P113SM6-S177	WT	Bla-SM6	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014	0.742075884938364	0.00429681044455462	0.429681044455462	104
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	P113SM7-S178	WT	Bla-SM7	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014	0.691350607465827	0.00439968713335941	0.439968713335941	90
Bacteria	Firmicutes	Clostridia	Clostridia_UCG.014	P113SM8-S179	WT	Bla-SM8	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_UCG.014	0.853116012030105	0.00541183695401858	0.541183695401858	141
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	P113ABX1-S180	WT	Bla-ABX1	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	P113ABX2-S181	WT	Bla-ABX2	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	P113ABX3-S182	WT	Bla-ABX3	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	P113ABX4-S183	WT	Bla-ABX4	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	P113ABX5-S184	WT	Bla-ABX5	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	P113CT1-S164	WT	Bla-CT1	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group	0.853116012030105	0.0045577967416602	0.45577967416602	141
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	P113CT2-S165	WT	Bla-CT2	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group	1.13933142620016	0.020044998977296	2.0044998977296	294
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	P113CT3-S166	WT	Bla-CT3	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group	1.13242675800085	0.0198026586268329	1.98026586268329	289
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	P113CT4-S167	WT	Bla-CT4	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group	1.0961540607164	0.00863252893859133	0.863252893859133	264
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	P113CT5-S168	WT	Bla-CT5	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group	1.28467589020548	0.0122488261541602	1.22488261541602	420
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	P113CT6-S169	WT	Bla-CT6	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group	1.07284106801661	0.00933773344333608	0.933773344333608	249
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	P113CT7-S170	WT	Bla-CT7	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group	1.19698073451557	0.0122906243202088	1.22906243202088	339
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	P113CT8-S171	WT	Bla-CT8	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group	1.05157192806366	0.00780036357626839	0.780036357626839	236
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	P113SA1-S185	WT	Bla-SA1	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	P113SA2-S186	WT	Bla-SA2	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	P113SA3-S187	WT	Bla-SA3	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	P113SA4-S188	WT	Bla-SA4	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	P113SA5-S189	WT	Bla-SA5	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group	0.229336771008906	0.000755322664400699	0.0755322664400699	16
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	P113SA6-S190	WT	Bla-SA6	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	P113SM1-S172	WT	Bla-SM1	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group	1.59444059445777	0.0300785250938887	3.00785250938887	881
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	P113SM2-S173	WT	Bla-SM2	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group	1.04481234441636	0.00908521303258145	0.908521303258145	232
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	P113SM3-S174	WT	Bla-SM3	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group	1.50573965184146	0.0303506907545165	3.03506907545165	714
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	P113SM4-S175	WT	Bla-SM4	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group	1.63434581846768	0.0325104953820319	3.25104953820319	968
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	P113SM5-S176	WT	Bla-SM5	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group	1.27274943414314	0.0123062073957893	1.23062073957893	408
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	P113SM6-S177	WT	Bla-SM6	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group	1.70010147127711	0.0466864980994877	4.66864980994877	1130
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	P113SM7-S178	WT	Bla-SM7	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group	1.45715757857642	0.0310911224090731	3.10911224090731	636
Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	P113SM8-S179	WT	Bla-SM8	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Clostridia_vadinBB60_group	1.66275783168157	0.0397251861518385	3.97251861518385	1035
Bacteria	Firmicutes	Clostridia	Lachnospirales	P113ABX1-S180	WT	Bla-ABX1	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	0.12963385781668	0.000326317506934247	0.0326317506934247	8
Bacteria	Firmicutes	Clostridia	Lachnospirales	P113ABX2-S181	WT	Bla-ABX2	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	0.345842340080343	0.000852022030855369	0.0852022030855369	28
Bacteria	Firmicutes	Clostridia	Lachnospirales	P113ABX3-S182	WT	Bla-ABX3	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	0.345842340080343	0.00139532565904221	0.139532565904221	28
Bacteria	Firmicutes	Clostridia	Lachnospirales	P113ABX4-S183	WT	Bla-ABX4	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	0	0	0	0
Bacteria	Firmicutes	Clostridia	Lachnospirales	P113ABX5-S184	WT	Bla-ABX5	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	1.04139268515822	0.00712383076255962	0.712383076255962	230
Bacteria	Firmicutes	Clostridia	Lachnospirales	P113CT1-S164	WT	Bla-CT1	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.1054361299515	0.0940328419963796	9.40328419963796	2909
Bacteria	Firmicutes	Clostridia	Lachnospirales	P113CT2-S165	WT	Bla-CT2	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.0982674200298	0.195063748551169	19.5063748551169	2861
Bacteria	Firmicutes	Clostridia	Lachnospirales	P113CT3-S166	WT	Bla-CT3	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.01265386203329	0.160682472248869	16.0682472248869	2345
Bacteria	Firmicutes	Clostridia	Lachnospirales	P113CT4-S167	WT	Bla-CT4	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.29051850498573	0.146066313517756	14.6066313517756	4467
Bacteria	Firmicutes	Clostridia	Lachnospirales	P113CT5-S168	WT	Bla-CT5	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.36156361045999	0.153547785003937	15.3547785003937	5265
Bacteria	Firmicutes	Clostridia	Lachnospirales	P113CT6-S169	WT	Bla-CT6	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.11654999590201	0.111940298507463	11.1940298507463	2985
Bacteria	Firmicutes	Clostridia	Lachnospirales	P113CT7-S170	WT	Bla-CT7	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.21518911994761	0.136030744688565	13.6030744688565	3752
Bacteria	Firmicutes	Clostridia	Lachnospirales	P113CT8-S171	WT	Bla-CT8	Bladder	No	None	Post	Control	463.67	170.35	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.22101712967368	0.12569823169724	12.569823169724	3803
Bacteria	Firmicutes	Clostridia	Lachnospirales	P113SA1-S185	WT	Bla-SA1	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	0.937125240392114	0.00556047011247315	0.556047011247315	176
Bacteria	Firmicutes	Clostridia	Lachnospirales	P113SA2-S186	WT	Bla-SA2	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	0	0	0	0
Bacteria	Firmicutes	Clostridia	Lachnospirales	P113SA3-S187	WT	Bla-SA3	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	0.0854301953246264	0.000162887672660933	0.0162887672660933	5
Bacteria	Firmicutes	Clostridia	Lachnospirales	P113SA4-S188	WT	Bla-SA4	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	0.470781076688643	0.00169824137670768	0.169824137670768	45
Bacteria	Firmicutes	Clostridia	Lachnospirales	P113SA5-S189	WT	Bla-SA5	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	1.55943821462015	0.0382854175518104	3.82854175518104	811
Bacteria	Firmicutes	Clostridia	Lachnospirales	P113SA6-S190	WT	Bla-SA6	Bladder	Yes	Cocktail	Post	Smoke+Antibiotic	446.19	113.81	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	0.401700157545344	0.00199248548332005	0.199248548332005	35
Bacteria	Firmicutes	Clostridia	Lachnospirales	P113SM1-S172	WT	Bla-SM1	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.61636133703855	0.323830658927962	32.3830658927962	9485
Bacteria	Firmicutes	Clostridia	Lachnospirales	P113SM2-S173	WT	Bla-SM2	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.43331753440353	0.243381892230576	24.3381892230576	6215
Bacteria	Firmicutes	Clostridia	Lachnospirales	P113SM3-S174	WT	Bla-SM3	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.3455015833097	0.215642933049947	21.5642933049947	5073
Bacteria	Firmicutes	Clostridia	Lachnospirales	P113SM4-S175	WT	Bla-SM4	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.39650257244016	0.191704450041982	19.1704450041982	5708
Bacteria	Firmicutes	Clostridia	Lachnospirales	P113SM5-S176	WT	Bla-SM5	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.58492089788908	0.266061410387887	26.6061410387887	8821
Bacteria	Firmicutes	Clostridia	Lachnospirales	P113SM6-S177	WT	Bla-SM6	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.3541084391474	0.213807635101636	21.3807635101636	5175
Bacteria	Firmicutes	Clostridia	Lachnospirales	P113SM7-S178	WT	Bla-SM7	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.21426778418567	0.183026984747751	18.3026984747751	3744
Bacteria	Firmicutes	Clostridia	Lachnospirales	P113SM8-S179	WT	Bla-SM8	Bladder	Yes	None	Post	Smoke only	883.58	226.27	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Lachnospirales	2.29666519026153	0.173908037153604	17.3908037153604	4531
Bacteria	Firmicutes	Clostridia	Monoglobales	P113ABX1-S180	WT	Bla-ABX1	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Monoglobales	0	0	0	0
Bacteria	Firmicutes	Clostridia	Monoglobales	P113ABX2-S181	WT	Bla-ABX2	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Monoglobales	0	0	0	0
Bacteria	Firmicutes	Clostridia	Monoglobales	P113ABX3-S182	WT	Bla-ABX3	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Monoglobales	0	0	0	0
Bacteria	Firmicutes	Clostridia	Monoglobales	P113ABX4-S183	WT	Bla-ABX4	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Monoglobales	0	0	0	0
Bacteria	Firmicutes	Clostridia	Monoglobales	P113ABX5-S184	WT	Bla-ABX5	Bladder	No	Cocktail	Post	Antibiotic only	454.95	152.33	Abx-Bladder	Bacteria_/_Firmicutes_/_Clostridia_/_Monoglobales	0	0	0	0
