Domain	Phylum	SampleID	MouseModel	SmokeExposure	FMTstatus	TumorStatus	FullMouseDescription	TumorWeight_avg	TumorWeight_sd	Study	Taxon	NormalizedCounts	RelativeAbundance	PercentAbundance	RawCounts
Bacteria	Proteobacteria	C4-S23	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Proteobacteria	2.19368102954128	0.0111661102797283	1.11661102797283	1552
Bacteria	Proteobacteria	C5-S24	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Proteobacteria	2.95085145888855	0.0578417004941186	5.78417004941186	8920
Bacteria	Proteobacteria	C6-S25	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Proteobacteria	2.80147231352147	0.0457251571553614	4.57251571553614	6321
Bacteria	Proteobacteria	C7-S26	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Proteobacteria	2.77662855342015	0.0393629649169085	3.93629649169085	5969
Bacteria	Proteobacteria	C8-S27	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Proteobacteria	3.01485642004451	0.0508257088214906	5.08257088214906	10338
Bacteria	Proteobacteria	C9-S28	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Proteobacteria	2.8513806679656	0.0357187825797906	3.57187825797906	7092
Bacteria	Proteobacteria	D1-S30	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Proteobacteria	1.55266821611219	0.00207998657299734	0.207998657299734	347
Bacteria	Proteobacteria	D10-S39	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Proteobacteria	0.755874855672491	0.000272080489513323	0.0272080489513323	47
Bacteria	Proteobacteria	D2-S31	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Proteobacteria	1.95568775031351	0.00578087069105033	0.578087069105033	893
Bacteria	Proteobacteria	D3-S32	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Proteobacteria	2.07700432679335	0.00723787167449139	0.723787167449139	1184
Bacteria	Proteobacteria	D4-S33	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Proteobacteria	1.60422605308447	0.00254291163382072	0.254291163382072	392
Bacteria	Proteobacteria	D5-S34	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Proteobacteria	1.75434833571102	0.00488599348534202	0.488599348534202	558
Bacteria	Proteobacteria	D6-S35	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Proteobacteria	1.86805636182304	0.00422195416164053	0.422195416164053	728
Bacteria	Proteobacteria	D7-S36	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Proteobacteria	2.25454807710897	0.0093527401382761	0.93527401382761	1787
Bacteria	Proteobacteria	D8-S37	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Proteobacteria	0.845098040014257	0.000552069339909093	0.0552069339909093	60
Bacteria	Proteobacteria	D9-S38	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Proteobacteria	1.58206336291171	0.00290543284701178	0.290543284701178	372
Bacteria	Proteobacteria	E1-S40	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Proteobacteria	2.15866398081399	0.0121306139057016	1.21306139057016	1431
Bacteria	Proteobacteria	E10-S49	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Proteobacteria	2.10105935490812	0.0111154515430235	1.11154515430235	1252
Bacteria	Proteobacteria	E2-S41	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Proteobacteria	2.4605971888976	0.0214443252265141	2.14443252265141	2878
Bacteria	Proteobacteria	E3-S42	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Proteobacteria	1.67024585307412	0.00371638617958747	0.371638617958747	458
Bacteria	Proteobacteria	E5-S44	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Proteobacteria	2.21801004298436	0.0155009487486902	1.55009487486902	1642
Bacteria	Proteobacteria	E6-S45	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Proteobacteria	2.02612451674545	0.0104773571563736	1.04773571563736	1052
Bacteria	Proteobacteria	E7-S46	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Proteobacteria	2.13385812520333	0.0138660809590278	1.38660809590278	1351
Bacteria	Proteobacteria	E8-S47	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Proteobacteria	1.88024177589548	0.0059323913318971	0.59323913318971	749
Bacteria	Proteobacteria	E9-S48	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Proteobacteria	2.18610837981321	0.012218376438163	1.2218376438163	1525
Bacteria	Verrucomicrobiota	A2-S3	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Verrucomicrobiota	1	0.000795537916221018	0.0795537916221018	90
Bacteria	Verrucomicrobiota	A3-S4	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Verrucomicrobiota	0.792391689498254	0.00051492795959796	0.051492795959796	52
Bacteria	Verrucomicrobiota	A4-S5	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Verrucomicrobiota	1.42324587393681	0.00218668267375552	0.218668267375552	255
Bacteria	Verrucomicrobiota	A5-S6	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Verrucomicrobiota	1.16136800223497	0.00124253329529034	0.124253329529034	135
Bacteria	Verrucomicrobiota	A6-S7	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Verrucomicrobiota	1.12385164096709	0.00133524392626848	0.133524392626848	123
Bacteria	Verrucomicrobiota	A7-S8	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Verrucomicrobiota	1.2405492482826	0.00196207453490459	0.196207453490459	164
Bacteria	Verrucomicrobiota	A8-S9	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Bacteria_/_Verrucomicrobiota	0.832508912706236	0.000666429203387299	0.0666429203387299	58
Bacteria	Verrucomicrobiota	B1-S10	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Verrucomicrobiota	1.6954816764902	0.0056889346708963	0.56889346708963	486
Bacteria	Verrucomicrobiota	B10-S19	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Verrucomicrobiota	2.26221370547642	0.0186826617914403	1.86826617914403	1819
Bacteria	Verrucomicrobiota	B2-S11	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Verrucomicrobiota	1.68574173860226	0.00404468740952673	0.404468740952673	475
Bacteria	Verrucomicrobiota	B3-S12	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Verrucomicrobiota	1.47421626407626	0.00259655955858487	0.259655955858487	288
Bacteria	Verrucomicrobiota	B4-S13	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Verrucomicrobiota	0.939519252618618	0.000797910924125925	0.0797910924125925	77
Bacteria	Verrucomicrobiota	B5-S14	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Verrucomicrobiota	1.15533603746506	0.00134079338676345	0.134079338676345	133
Bacteria	Verrucomicrobiota	B6-S15	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Verrucomicrobiota	1.84073323461181	0.00896913985554826	0.896913985554826	683
Bacteria	Verrucomicrobiota	B7-S16	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Verrucomicrobiota	1.14612803567824	0.00119201533115103	0.119201533115103	130
Bacteria	Verrucomicrobiota	B8-S17	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Verrucomicrobiota	1.80413943233535	0.00590062111801242	0.590062111801242	627
Bacteria	Verrucomicrobiota	B9-S18	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Bacteria_/_Verrucomicrobiota	2.00043407747932	0.0098017882576357	0.98017882576357	991
Bacteria	Verrucomicrobiota	C1-S20	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Verrucomicrobiota	3.22167499707077	0.15106425447749	15.106425447749	16650
Bacteria	Verrucomicrobiota	C10-S29	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Verrucomicrobiota	3.13309161025471	0.075506957808207	7.5506957808207	13576
Bacteria	Verrucomicrobiota	C2-S21	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Verrucomicrobiota	3.35291537455385	0.196615435638293	19.6615435638293	22528
Bacteria	Verrucomicrobiota	C3-S22	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Verrucomicrobiota	2.99756111563359	0.133931941972712	13.3931941972712	9934
Bacteria	Verrucomicrobiota	C4-S23	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Verrucomicrobiota	3.08955188288645	0.0883504086566133	8.83504086566133	12280
Bacteria	Verrucomicrobiota	C5-S24	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Verrucomicrobiota	3.36123661673133	0.1489099562945	14.89099562945	22964
Bacteria	Verrucomicrobiota	C6-S25	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Verrucomicrobiota	3.12668326338829	0.0967671930497182	9.67671930497182	13377
Bacteria	Verrucomicrobiota	C7-S26	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Verrucomicrobiota	3.405397591265	0.167653653389607	16.7653653389607	25423
Bacteria	Verrucomicrobiota	C8-S27	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Verrucomicrobiota	3.55314239650321	0.175657936784972	17.5657936784972	35729
Bacteria	Verrucomicrobiota	C9-S28	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Verrucomicrobiota	3.50066177627452	0.159460289799598	15.9460289799598	31661
Bacteria	Verrucomicrobiota	D1-S30	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Verrucomicrobiota	3.31580246973704	0.123971995108735	12.3971995108735	20682
Bacteria	Verrucomicrobiota	D10-S39	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Verrucomicrobiota	2.03622954408629	0.00623469547246488	0.623469547246488	1077
Bacteria	Verrucomicrobiota	D2-S31	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Verrucomicrobiota	0.913813852383717	0.000466094837352322	0.0466094837352322	72
Bacteria	Verrucomicrobiota	D3-S32	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Verrucomicrobiota	1.16136800223497	0.000825264084507042	0.0825264084507042	135
Bacteria	Verrucomicrobiota	D4-S33	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Verrucomicrobiota	3.19309675807227	0.101126146580692	10.1126146580692	15589
Bacteria	Verrucomicrobiota	D5-S34	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Verrucomicrobiota	0.278753600952829	7.88063465377745e-05	0.00788063465377745	9
Bacteria	Verrucomicrobiota	D6-S35	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Verrucomicrobiota	3.47917206550173	0.174747146701308	17.4747146701308	30132
Bacteria	Verrucomicrobiota	D7-S36	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Verrucomicrobiota	1.17026171539496	0.000722259730879744	0.0722259730879744	138
Bacteria	Verrucomicrobiota	D8-S37	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Verrucomicrobiota	1.6063813651106	0.00362525533206971	0.362525533206971	394
Bacteria	Verrucomicrobiota	D9-S38	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Bacteria_/_Verrucomicrobiota	0.886490725172482	0.000523290324596207	0.0523290324596207	67
Bacteria	Verrucomicrobiota	E1-S40	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Verrucomicrobiota	1.19033169817029	0.00122916772629402	0.122916772629402	145
Bacteria	Verrucomicrobiota	E10-S49	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Verrucomicrobiota	1.14921911265538	0.00116303846017259	0.116303846017259	131
Bacteria	Verrucomicrobiota	E2-S41	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Verrucomicrobiota	1.12057393120585	0.000909036719122556	0.0909036719122556	122
Bacteria	Verrucomicrobiota	E3-S42	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Verrucomicrobiota	1.37106786227174	0.00182573556857463	0.182573556857463	225
Bacteria	Verrucomicrobiota	E5-S44	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Verrucomicrobiota	0.740362689494244	0.000424812846340473	0.0424812846340473	45
Bacteria	Verrucomicrobiota	E6-S45	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Verrucomicrobiota	1.24303804868629	0.00164331172129433	0.164331172129433	165
Bacteria	Verrucomicrobiota	E7-S46	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Verrucomicrobiota	1.07554696139253	0.0011187289596847	0.11187289596847	109
Bacteria	Verrucomicrobiota	E8-S47	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Verrucomicrobiota	1.73639650227664	0.0042374223799265	0.42374223799265	535
Bacteria	Verrucomicrobiota	E9-S48	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Bacteria_/_Verrucomicrobiota	1.45024910831936	0.00217927763356088	0.217927763356088	272
Other	Other	A2-S3	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Other_/_Other	0	0	0	0
Other	Other	A3-S4	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Other_/_Other	0	0	0	0
Other	Other	A4-S5	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Other_/_Other	0	0	0	0
Other	Other	A5-S6	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Other_/_Other	0	0	0	0
Other	Other	A6-S7	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Other_/_Other	0	0	0	0
Other	Other	A7-S8	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Other_/_Other	0	0	0	0
Other	Other	A8-S9	WT	NNK-free feces	Recipient	Post-tumor	Post-tumor NNK-free feces Recipient	357.88	99.15	NNK-FMT	Other_/_Other	0	0	0	0
Other	Other	B1-S10	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Other_/_Other	0.447158031342219	0.00021070128410727	0.021070128410727	18
Other	Other	B10-S19	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Other_/_Other	0.832508912706236	0.000595708842167969	0.0595708842167969	58
Other	Other	B2-S11	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Other_/_Other	0.770852011642144	0.000417241438035389	0.0417241438035389	49
Other	Other	B3-S12	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Other_/_Other	0.880813592280791	0.000595044898842367	0.0595044898842367	66
Other	Other	B4-S13	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Other_/_Other	0	0	0	0
Other	Other	B5-S14	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Other_/_Other	0.897627091290441	0.000695599576591562	0.0695599576591562	69
Other	Other	B6-S15	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Other_/_Other	0.342422680822206	0.000157583716349311	0.0157583716349311	12
Other	Other	B7-S16	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Other_/_Other	0.57978359661681	0.000256741763632529	0.0256741763632529	28
Other	Other	B8-S17	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Other_/_Other	0.176091259055681	4.70543948804818e-05	0.00470543948804818	5
Other	Other	B9-S18	WT	NNK-exposed feces	Recipient	Post-tumor	Post-tumor NNK-exposed feces Recipient	567.4	92.25	NNK-FMT	Other_/_Other	0.491361693834273	0.000207706915651211	0.0207706915651211	21
Other	Other	C1-S20	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Other_/_Other	0	0	0	0
Other	Other	C10-S29	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Other_/_Other	1.98000337158375	0.00525589828585413	0.525589828585413	945
Other	Other	C2-S21	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Other_/_Other	0	0	0	0
Other	Other	C3-S22	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Other_/_Other	1.06818586174616	0.00144259289219652	0.144259289219652	107
Other	Other	C4-S23	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Other_/_Other	1.93500315145365	0.00612265454126856	0.612265454126856	851
Other	Other	C5-S24	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Other_/_Other	1.16435285578444	0.000881891397668175	0.0881891397668175	136
Other	Other	C6-S25	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Other_/_Other	1.06069784035361	0.000759554105570787	0.0759554105570787	105
Other	Other	C7-S26	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Other_/_Other	0	0	0	0
Other	Other	C8-S27	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Other_/_Other	0.89209460269048	0.000334314973869352	0.0334314973869352	68
Other	Other	C9-S28	WT	NNK-exposed feces	Recipient	Pre-tumor	Pre-tumor NNK-exposed feces Recipient	NA	NA	NNK-FMT	Other_/_Other	0	0	0	0
Other	Other	D1-S30	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Other_/_Other	0	0	0	0
Other	Other	D10-S39	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Other_/_Other	0	0	0	0
Other	Other	D2-S31	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Other_/_Other	0	0	0	0
Other	Other	D3-S32	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Other_/_Other	0	0	0	0
Other	Other	D4-S33	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Other_/_Other	0	0	0	0
Other	Other	D5-S34	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Other_/_Other	0	0	0	0
Other	Other	D6-S35	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Other_/_Other	0	0	0	0
Other	Other	D7-S36	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Other_/_Other	0.643452676486187	0.000177948049637038	0.0177948049637038	34
Other	Other	D8-S37	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Other_/_Other	0	0	0	0
Other	Other	D9-S38	WT	NNK-exposed	Donor	Tumor-naive	Tumor-naive NNK-exposed Donor	NA	NA	NNK-FMT	Other_/_Other	0.477121254719662	0.000156206067043644	0.0156206067043644	20
Other	Other	E1-S40	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Other_/_Other	1.15228834438306	0.00111896648186766	0.111896648186766	132
Other	Other	E10-S49	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Other_/_Other	1.34635297445064	0.001882169111119	0.1882169111119	212
Other	Other	E2-S41	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Other_/_Other	1.45788189673399	0.00206396041964711	0.206396041964711	277
Other	Other	E3-S42	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Other_/_Other	0	0	0	0
Other	Other	E5-S44	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Other_/_Other	0	0	0	0
Other	Other	E6-S45	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Other_/_Other	1.04921802267018	0.00101586542770922	0.101586542770922	102
Other	Other	E7-S46	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Other_/_Other	1.08278537031645	0.00113925609655965	0.113925609655965	111
Other	Other	E8-S47	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Other_/_Other	1.20951501454263	0.00120390318083893	0.120390318083893	152
Other	Other	E9-S48	WT	NNK-free feces	Recipient	Pre-tumor	Pre-tumor NNK-free feces Recipient	NA	NA	NNK-FMT	Other_/_Other	1.26245108973043	0.0013860846713457	0.13860846713457	173
